dataset,seed,task,method,head_index,original_label,n_images,n_correct,recall,margin_mean,n_components
HK,1993,11,C0,5,11,61,0,0.0,-0.6096994545192908,61
HK,1993,11,C0,6,17,5,0,0.0,-0.4671958255831365,5
HK,1993,11,C0,7,3,157,0,0.0,-0.2500012617771808,157
HK,1993,11,C0,8,21,4,0,0.0,-0.2709574060439287,4
HK,1993,11,C0,9,16,8,0,0.0,-0.6757747074271038,8
HK,1993,11,C0,10,22,21,0,0.0,-0.3635196280267331,21
HK,1993,11,C0,11,13,160,0,0.0,-0.3273753731070624,160
HK,1993,11,C0,12,18,33,0,0.0,-0.38789970177099176,33
HK,1993,11,C0,13,14,60,0,0.0,-0.22097926447874608,60
HK,1993,11,C0,14,9,164,0,0.0,-0.4967892795800041,164
HK,1993,11,C0,15,19,2,0,0.0,-0.40268375827091696,2
HK,1993,11,C0,16,15,123,2,1.6260162601626016,-0.2674220682554513,123
HK,1993,11,C0,17,6,1,0,0.0,-0.4309486344371709,1
HK,1993,11,C0,18,5,1,0,0.0,-0.2703564017411338,1
HK,1993,11,C0,19,20,66,3,4.545454545454546,-0.2248532733170695,66
HK,1993,11,C0,20,10,150,150,100.0,0.6271293925376333,150
HK,1993,11,C0,21,7,21,21,100.0,0.6290386929272168,21
HK,1993,11,C0,22,1,113,96,84.95575221238938,0.36948673875078425,113
HK,1993,11,P,0,0,7,5,71.42857142857143,0.04233934569108888,7
HK,1993,11,P,1,4,165,144,87.27272727272727,0.2315578318588309,165
HK,1993,11,P,2,12,41,34,82.92682926829268,0.14840943199426126,41
HK,1993,11,P,3,8,153,149,97.38562091503267,0.3026236654059041,153
HK,1993,11,P,4,2,182,150,82.41758241758242,0.29599127893928595,182
HK,1993,11,P,5,11,61,14,22.950819672131146,-0.06683320772617057,61
HK,1993,11,P,6,17,5,3,60.0,0.05075321045001459,5
HK,1993,11,P,7,3,157,129,82.1656050955414,0.15384447918872507,157
HK,1993,11,P,8,21,4,0,0.0,-0.10459107004622689,4
HK,1993,11,P,9,16,8,3,37.5,-0.03700924284639845,8
HK,1993,11,P,10,22,21,16,76.19047619047619,0.10328430704960781,21
HK,1993,11,P,11,13,160,151,94.375,0.3126309251646573,160
HK,1993,11,P,12,18,33,11,33.333333333333336,-0.041708917093532825,33
HK,1993,11,P,13,14,60,54,90.0,0.22358416793848176,60
HK,1993,11,P,14,9,164,162,98.78048780487805,0.4310762617379601,164
HK,1993,11,P,15,19,2,0,0.0,-0.14685972949354736,2
HK,1993,11,P,16,15,123,122,99.1869918699187,0.5515453729057627,123
HK,1993,11,P,17,6,1,0,0.0,-0.20907635750697254,1
HK,1993,11,P,18,5,1,0,0.0,-0.07435016285602503,1
HK,1993,11,P,19,20,66,11,16.666666666666668,-0.07134659628192307,66
HK,1993,11,P,20,10,150,118,78.66666666666667,0.1094622954424091,150
HK,1993,11,P,21,7,21,21,100.0,0.45615793082647715,21
HK,1993,11,P,22,1,113,107,94.69026548672566,0.32141255286536835,113
HK,1994,1,C0,0,22,21,21,100.0,0.963657293343498,21
HK,1994,1,C0,1,16,8,8,100.0,0.9671022278978711,8
HK,1994,1,P,0,22,21,21,100.0,0.9625222421239814,21
HK,1994,1,P,1,16,8,8,100.0,0.9823549974431678,8
HK,1994,2,C0,0,22,21,21,100.0,0.6493361468623523,21
HK,1994,2,C0,1,16,8,7,87.5,0.36552589328273644,8
HK,1994,2,C0,2,12,41,37,90.2439024390244,0.4978656902049312,41
HK,1994,2,C0,3,13,160,155,96.875,0.7487772403750395,160
HK,1994,2,P,0,22,21,21,100.0,0.6699336475749407,21
HK,1994,2,P,1,16,8,8,100.0,0.42880054666294604,8
HK,1994,2,P,2,12,41,37,90.2439024390244,0.47515929613793134,41
HK,1994,2,P,3,13,160,156,97.5,0.7507783882923619,160
HK,1994,3,C0,0,22,21,8,38.095238095238095,-0.024751614840285832,21
HK,1994,3,C0,1,16,8,7,87.5,0.30049596128537787,8
HK,1994,3,C0,2,12,41,36,87.8048780487805,0.43141662771676187,41
HK,1994,3,C0,3,13,160,155,96.875,0.5914705573930081,160
HK,1994,3,C0,4,21,4,3,75.0,0.10419158355585612,4
HK,1994,3,C0,5,4,165,164,99.39393939393939,0.7612812914770095,165
HK,1994,3,P,0,22,21,16,76.19047619047619,0.2572025701965141,21
HK,1994,3,P,1,16,8,8,100.0,0.388472923618332,8
HK,1994,3,P,2,12,41,36,87.8048780487805,0.4011331697759693,41
HK,1994,3,P,3,13,160,156,97.5,0.671686463363175,160
HK,1994,3,P,4,21,4,1,25.0,-0.21711917034146933,4
HK,1994,3,P,5,4,165,165,100.0,0.7557749478590069,165
HK,1994,4,C0,0,22,21,8,38.095238095238095,-0.04924833943388183,21
HK,1994,4,C0,1,16,8,8,100.0,0.3226718923365721,8
HK,1994,4,C0,2,12,41,36,87.8048780487805,0.32017636598138277,41
HK,1994,4,C0,3,13,160,147,91.875,0.40594178572870304,160
HK,1994,4,C0,4,21,4,2,50.0,0.011617744182911428,4
HK,1994,4,C0,5,4,165,164,99.39393939393939,0.6805327274562,165
HK,1994,4,C0,6,19,2,0,0.0,-0.28503960899240144,2
HK,1994,4,C0,7,17,5,4,80.0,0.36664819164263324,5
HK,1994,4,P,0,22,21,16,76.19047619047619,0.22189839809080314,21
HK,1994,4,P,1,16,8,8,100.0,0.3624521201785772,8
HK,1994,4,P,2,12,41,35,85.36585365853658,0.35388226186383936,41
HK,1994,4,P,3,13,160,152,95.0,0.5689549827157296,160
HK,1994,4,P,4,21,4,1,25.0,-0.18148772873255264,4
HK,1994,4,P,5,4,165,165,100.0,0.7186327453676884,165
HK,1994,4,P,6,19,2,0,0.0,-0.22306693091150226,2
HK,1994,4,P,7,17,5,4,80.0,0.23717132330193644,5
HK,1994,5,C0,0,22,21,14,66.66666666666667,0.0491733896388855,21
HK,1994,5,C0,1,16,8,1,12.5,-0.4905032606231726,8
HK,1994,5,C0,2,12,41,2,4.878048780487805,-0.41801554569766697,41
HK,1994,5,C0,3,13,160,140,87.5,0.28819258925279784,160
HK,1994,5,C0,4,21,4,2,50.0,-0.0874152847264624,4
HK,1994,5,C0,5,4,165,164,99.39393939393939,0.584618642020242,165
HK,1994,5,C0,6,19,2,0,0.0,-0.27148521573258055,2
HK,1994,5,C0,7,17,5,5,100.0,0.3064013337071572,5
HK,1994,5,C0,8,6,1,0,0.0,-0.3508074329763454,1
HK,1994,5,C0,9,11,61,61,100.0,0.6077344477465668,61
HK,1994,5,P,0,22,21,16,76.19047619047619,0.19945567811037251,21
HK,1994,5,P,1,16,8,7,87.5,0.12414343297226804,8
HK,1994,5,P,2,12,41,33,80.48780487804878,0.2378149347444475,41
HK,1994,5,P,3,13,160,153,95.625,0.5215318617220703,160
HK,1994,5,P,4,21,4,1,25.0,-0.1576630405777123,4
HK,1994,5,P,5,4,165,165,100.0,0.7062067571101425,165
HK,1994,5,P,6,19,2,0,0.0,-0.22915486776041646,2
HK,1994,5,P,7,17,5,4,80.0,0.22891808855291146,5
HK,1994,5,P,8,6,1,0,0.0,-0.2729562018961755,1
HK,1994,5,P,9,11,61,37,60.65573770491803,0.05249377348496575,61
HK,1994,6,C0,0,22,21,8,38.095238095238095,-0.12135158364805976,21
HK,1994,6,C0,1,16,8,0,0.0,-0.41457719233816503,8
HK,1994,6,C0,2,12,41,1,2.4390243902439024,-0.3009643193089759,41
HK,1994,6,C0,3,13,160,108,67.5,0.05628690054850336,160
HK,1994,6,C0,4,21,4,1,25.0,-0.12783840900285506,4
HK,1994,6,C0,5,4,165,3,1.8181818181818181,-0.44631709203639014,165
HK,1994,6,C0,6,19,2,0,0.0,-0.263432603153038,2
HK,1994,6,C0,7,17,5,3,60.0,0.039056418277298166,5
HK,1994,6,C0,8,6,1,0,0.0,-0.3158617097027134,1
HK,1994,6,C0,9,11,61,61,100.0,0.42372033616674876,61
HK,1994,6,C0,10,3,157,156,99.36305732484077,0.5760122772751034,157
HK,1994,6,C0,11,15,123,123,100.0,0.7247178675063682,123
HK,1994,6,P,0,22,21,16,76.19047619047619,0.18147856042454713,21
HK,1994,6,P,1,16,8,7,87.5,0.11286563494446038,8
HK,1994,6,P,2,12,41,33,80.48780487804878,0.22632494073101103,41
HK,1994,6,P,3,13,160,152,95.0,0.4694772546494958,160
HK,1994,6,P,4,21,4,1,25.0,-0.14866822567209406,4
HK,1994,6,P,5,4,165,143,86.66666666666667,0.3103049911060988,165
HK,1994,6,P,6,19,2,0,0.0,-0.19770573370184752,2
HK,1994,6,P,7,17,5,4,80.0,0.20907067048588726,5
HK,1994,6,P,8,6,1,0,0.0,-0.2506928524527152,1
HK,1994,6,P,9,11,61,37,60.65573770491803,0.02787913552126979,61
HK,1994,6,P,10,3,157,137,87.26114649681529,0.2503575520621056,157
HK,1994,6,P,11,15,123,123,100.0,0.7382223919820338,123
HK,1994,7,C0,0,22,21,3,14.285714285714286,-0.17332498491529288,21
HK,1994,7,C0,1,16,8,0,0.0,-0.5684074112457922,8
HK,1994,7,C0,2,12,41,0,0.0,-0.5157510036329302,41
HK,1994,7,C0,3,13,160,6,3.75,-0.17857584777868565,160
HK,1994,7,C0,4,21,4,0,0.0,-0.21565909328203775,4
HK,1994,7,C0,5,4,165,2,1.2121212121212122,-0.35043762197523504,165
HK,1994,7,C0,6,19,2,0,0.0,-0.25244998058905666,2
HK,1994,7,C0,7,17,5,0,0.0,-0.15369665003276795,5
HK,1994,7,C0,8,6,1,0,0.0,-0.32591162389923584,1
HK,1994,7,C0,9,11,61,0,0.0,-0.47242306490040475,61
HK,1994,7,C0,10,3,157,156,99.36305732484077,0.37412164058967484,157
HK,1994,7,C0,11,15,123,109,88.6178861788618,0.22938639561671342,123
HK,1994,7,C0,12,0,7,7,100.0,0.5627067068348212,7
HK,1994,7,C0,13,9,164,163,99.39024390243902,0.5151626123088827,164
HK,1994,7,P,0,22,21,16,76.19047619047619,0.16492944170121865,21
HK,1994,7,P,1,16,8,4,50.0,-0.01287463600540776,8
HK,1994,7,P,2,12,41,34,82.92682926829268,0.18130234874845083,41
HK,1994,7,P,3,13,160,151,94.375,0.426022824036356,160
HK,1994,7,P,4,21,4,1,25.0,-0.13781043556482442,4
HK,1994,7,P,5,4,165,143,86.66666666666667,0.29194353971129683,165
HK,1994,7,P,6,19,2,0,0.0,-0.18773250484066528,2
HK,1994,7,P,7,17,5,4,80.0,0.20159087354153962,5
HK,1994,7,P,8,6,1,0,0.0,-0.24404404165382548,1
HK,1994,7,P,9,11,61,33,54.09836065573771,-0.0025998402899171202,61
HK,1994,7,P,10,3,157,136,86.62420382165605,0.22813645252093093,157
HK,1994,7,P,11,15,123,123,100.0,0.7060900129759816,123
HK,1994,7,P,12,0,7,5,71.42857142857143,0.05204539476862815,7
HK,1994,7,P,13,9,164,162,98.78048780487805,0.5306723801227403,164
HK,1994,8,C0,0,22,21,0,0.0,-0.3483173014346147,21
HK,1994,8,C0,1,16,8,0,0.0,-0.2789855008495334,8
HK,1994,8,C0,2,12,41,0,0.0,-0.3084391258747802,41
HK,1994,8,C0,3,13,160,0,0.0,-0.25321459752749986,160
HK,1994,8,C0,4,21,4,0,0.0,-0.325670412243968,4
HK,1994,8,C0,5,4,165,1,0.6060606060606061,-0.3213589991905235,165
HK,1994,8,C0,6,19,2,0,0.0,-0.32902698432368715,2
HK,1994,8,C0,7,17,5,0,0.0,-0.4210206025243304,5
HK,1994,8,C0,8,6,1,0,0.0,-0.34768637185247436,1
HK,1994,8,C0,9,11,61,0,0.0,-0.26730850588697186,61
HK,1994,8,C0,10,3,157,1,0.6369426751592356,-0.2675306332941771,157
HK,1994,8,C0,11,15,123,35,28.45528455284553,-0.0724445979627706,123
HK,1994,8,C0,12,0,7,7,100.0,0.30698278410114355,7
HK,1994,8,C0,13,9,164,147,89.63414634146342,0.22560548454907145,164
HK,1994,8,C0,14,5,1,1,100.0,0.1171147902957907,1
HK,1994,8,C0,15,7,21,21,100.0,0.8020935432165119,21
HK,1994,8,P,0,22,21,16,76.19047619047619,0.15122758764437294,21
HK,1994,8,P,1,16,8,4,50.0,-0.012890698078267239,8
HK,1994,8,P,2,12,41,35,85.36585365853658,0.17367533320005213,41
HK,1994,8,P,3,13,160,151,94.375,0.39950960847269174,160
HK,1994,8,P,4,21,4,1,25.0,-0.12452093367597608,4
HK,1994,8,P,5,4,165,143,86.66666666666667,0.2779755880849454,165
HK,1994,8,P,6,19,2,0,0.0,-0.17642722133927619,2
HK,1994,8,P,7,17,5,4,80.0,0.1839415024735651,5
HK,1994,8,P,8,6,1,0,0.0,-0.23443116479902934,1
HK,1994,8,P,9,11,61,31,50.81967213114754,-0.007384243270208183,61
HK,1994,8,P,10,3,157,132,84.07643312101911,0.2061869162164308,157
HK,1994,8,P,11,15,123,123,100.0,0.6731167855822018,123
HK,1994,8,P,12,0,7,5,71.42857142857143,0.05208879189968265,7
HK,1994,8,P,13,9,164,162,98.78048780487805,0.5093633645432976,164
HK,1994,8,P,14,5,1,1,100.0,0.1287119862529325,1
HK,1994,8,P,15,7,21,21,100.0,0.7332724543167475,21
HK,1994,9,C0,0,22,21,0,0.0,-0.47894135077351696,21
HK,1994,9,C0,1,16,8,0,0.0,-0.20244789634770727,8
HK,1994,9,C0,2,12,41,0,0.0,-0.23644197087022095,41
HK,1994,9,C0,3,13,160,0,0.0,-0.3524989358417769,160
HK,1994,9,C0,4,21,4,0,0.0,-0.5834862754694582,4
HK,1994,9,C0,5,4,165,1,0.6060606060606061,-0.2526195416564499,165
HK,1994,9,C0,6,19,2,0,0.0,-0.49679310781246544,2
HK,1994,9,C0,7,17,5,0,0.0,-0.4399500782380013,5
HK,1994,9,C0,8,6,1,0,0.0,-0.5181359040584256,1
HK,1994,9,C0,9,11,61,0,0.0,-0.24839065114013037,61
HK,1994,9,C0,10,3,157,0,0.0,-0.26796083953658156,157
HK,1994,9,C0,11,15,123,3,2.4390243902439024,-0.14671886548831337,123
HK,1994,9,C0,12,0,7,5,71.42857142857143,0.034737296664165966,7
HK,1994,9,C0,13,9,164,0,0.0,-0.21451714463734417,164
HK,1994,9,C0,14,5,1,0,0.0,-0.20374009221338166,1
HK,1994,9,C0,15,7,21,6,28.571428571428573,-0.11117826052018044,21
HK,1994,9,C0,16,18,33,32,96.96969696969697,0.3189965262981597,33
HK,1994,9,C0,17,1,113,111,98.23008849557522,0.36648319988762945,113
HK,1994,9,P,0,22,21,16,76.19047619047619,0.1359457920012614,21
HK,1994,9,P,1,16,8,4,50.0,-0.013370579462977903,8
HK,1994,9,P,2,12,41,35,85.36585365853658,0.16239891330422998,41
HK,1994,9,P,3,13,160,151,94.375,0.3632256385168521,160
HK,1994,9,P,4,21,4,1,25.0,-0.11197885182660416,4
HK,1994,9,P,5,4,165,143,86.66666666666667,0.2604831112254705,165
HK,1994,9,P,6,19,2,0,0.0,-0.17009578623263938,2
HK,1994,9,P,7,17,5,3,60.0,0.07306482261962985,5
HK,1994,9,P,8,6,1,0,0.0,-0.19491452480153482,1
HK,1994,9,P,9,11,61,30,49.18032786885246,-0.009344769799035473,61
HK,1994,9,P,10,3,157,131,83.43949044585987,0.18989363092181694,157
HK,1994,9,P,11,15,123,123,100.0,0.6567597905985384,123
HK,1994,9,P,12,0,7,5,71.42857142857143,0.05213356416548808,7
HK,1994,9,P,13,9,164,162,98.78048780487805,0.49177632614356576,164
HK,1994,9,P,14,5,1,1,100.0,0.12176549092445044,1
HK,1994,9,P,15,7,21,21,100.0,0.5908948121671103,21
HK,1994,9,P,16,18,33,17,51.515151515151516,-0.00582658202671317,33
HK,1994,9,P,17,1,113,112,99.11504424778761,0.4140657797296812,113
HK,1994,10,C0,0,22,21,0,0.0,-0.4863485784774696,21
HK,1994,10,C0,1,16,8,0,0.0,-0.6338611364296978,8
HK,1994,10,C0,2,12,41,0,0.0,-0.5698868264089745,41
HK,1994,10,C0,3,13,160,0,0.0,-0.35511757793648535,160
HK,1994,10,C0,4,21,4,0,0.0,-0.4139173161409732,4
HK,1994,10,C0,5,4,165,0,0.0,-0.3800007676925663,165
HK,1994,10,C0,6,19,2,0,0.0,-0.44682140602885834,2
HK,1994,10,C0,7,17,5,0,0.0,-0.49690469669403,5
HK,1994,10,C0,8,6,1,0,0.0,-0.49759190543743226,1
HK,1994,10,C0,9,11,61,0,0.0,-0.6067057313942091,61
HK,1994,10,C0,10,3,157,0,0.0,-0.4121031767394971,157
HK,1994,10,C0,11,15,123,0,0.0,-0.3001416790093446,123
HK,1994,10,C0,12,0,7,0,0.0,-0.6525770154878553,7
HK,1994,10,C0,13,9,164,0,0.0,-0.4187781876437429,164
HK,1994,10,C0,14,5,1,0,0.0,-0.40949289580133685,1
HK,1994,10,C0,15,7,21,0,0.0,-0.3861496919954434,21
HK,1994,10,C0,16,18,33,0,0.0,-0.28280975971325767,33
HK,1994,10,C0,17,1,113,0,0.0,-0.28917345223414,113
HK,1994,10,C0,18,10,150,150,100.0,0.5443352112490406,150
HK,1994,10,C0,19,14,60,60,100.0,0.36398338356066623,60
HK,1994,10,P,0,22,21,16,76.19047619047619,0.1269156722346693,21
HK,1994,10,P,1,16,8,3,37.5,-0.03978072771037582,8
HK,1994,10,P,2,12,41,34,82.92682926829268,0.15699458397255855,41
HK,1994,10,P,3,13,160,151,94.375,0.34498028403013886,160
HK,1994,10,P,4,21,4,1,25.0,-0.10167861646685103,4
HK,1994,10,P,5,4,165,143,86.66666666666667,0.2474307637104003,165
HK,1994,10,P,6,19,2,0,0.0,-0.15703365421279264,2
HK,1994,10,P,7,17,5,3,60.0,0.0601721786956978,5
HK,1994,10,P,8,6,1,0,0.0,-0.18244440816446617,1
HK,1994,10,P,9,11,61,14,22.950819672131146,-0.07024400292395142,61
HK,1994,10,P,10,3,157,129,82.1656050955414,0.17436382055397323,157
HK,1994,10,P,11,15,123,122,99.1869918699187,0.5723197914887174,123
HK,1994,10,P,12,0,7,5,71.42857142857143,0.04279529517342932,7
HK,1994,10,P,13,9,164,162,98.78048780487805,0.45664971499025364,164
HK,1994,10,P,14,5,1,0,0.0,-0.09792093091560114,1
HK,1994,10,P,15,7,21,21,100.0,0.5676102307760289,21
HK,1994,10,P,16,18,33,15,45.45454545454545,-0.010729772150792457,33
HK,1994,10,P,17,1,113,112,99.11504424778761,0.3921864407823796,113
HK,1994,10,P,18,10,150,118,78.66666666666667,0.11705178472519905,150
HK,1994,10,P,19,14,60,57,95.0,0.25124330630928376,60
HK,1994,11,C0,0,22,21,0,0.0,-0.6894626220332019,21
HK,1994,11,C0,1,16,8,0,0.0,-0.1875293278810793,8
HK,1994,11,C0,2,12,41,0,0.0,-0.2889314573751974,41
HK,1994,11,C0,3,13,160,0,0.0,-0.44118012124319855,160
HK,1994,11,C0,4,21,4,0,0.0,-0.7827211336608547,4
HK,1994,11,C0,5,4,165,0,0.0,-0.3490317458775389,165
HK,1994,11,C0,6,19,2,0,0.0,-0.5656896065621723,2
HK,1994,11,C0,7,17,5,0,0.0,-0.5077696559390825,5
HK,1994,11,C0,8,6,1,0,0.0,-0.598221351358065,1
HK,1994,11,C0,9,11,61,0,0.0,-0.24366532557767479,61
HK,1994,11,C0,10,3,157,0,0.0,-0.38585941329498546,157
HK,1994,11,C0,11,15,123,0,0.0,-0.22179975568507548,123
HK,1994,11,C0,12,0,7,0,0.0,-0.23013034630271206,7
HK,1994,11,C0,13,9,164,0,0.0,-0.22596353976696731,164
HK,1994,11,C0,14,5,1,0,0.0,-0.5750757300063136,1
HK,1994,11,C0,15,7,21,0,0.0,-0.6047167886688841,21
HK,1994,11,C0,16,18,33,0,0.0,-0.5526468251765675,33
HK,1994,11,C0,17,1,113,0,0.0,-0.44199176928221173,113
HK,1994,11,C0,18,10,150,56,37.333333333333336,-0.04848908822130956,150
HK,1994,11,C0,19,14,60,0,0.0,-0.29842267165066966,60
HK,1994,11,C0,20,20,66,58,87.87878787878788,0.3433855420254928,66
HK,1994,11,C0,21,8,153,150,98.03921568627452,0.5759992050257224,153
HK,1994,11,C0,22,2,182,182,100.0,0.6601308358721745,182
HK,1994,11,P,0,22,21,16,76.19047619047619,0.10328430708959316,21
HK,1994,11,P,1,16,8,3,37.5,-0.03700924390769287,8
HK,1994,11,P,2,12,41,34,82.92682926829268,0.14840943171337742,41
HK,1994,11,P,3,13,160,151,94.375,0.31263092520145436,160
HK,1994,11,P,4,21,4,0,0.0,-0.10459107004755534,4
HK,1994,11,P,5,4,165,144,87.27272727272727,0.2315578318621806,165
HK,1994,11,P,6,19,2,0,0.0,-0.1468597295354201,2
HK,1994,11,P,7,17,5,3,60.0,0.05075321049086538,5
HK,1994,11,P,8,6,1,0,0.0,-0.20907635749993791,1
HK,1994,11,P,9,11,61,14,22.950819672131146,-0.06683320760221126,61
HK,1994,11,P,10,3,157,129,82.1656050955414,0.1538444791868957,157
HK,1994,11,P,11,15,123,122,99.1869918699187,0.5515453729215872,123
HK,1994,11,P,12,0,7,5,71.42857142857143,0.042339345952714345,7
HK,1994,11,P,13,9,164,162,98.78048780487805,0.43107626172615005,164
HK,1994,11,P,14,5,1,0,0.0,-0.07435016281458717,1
HK,1994,11,P,15,7,21,21,100.0,0.4561579308495068,21
HK,1994,11,P,16,18,33,11,33.333333333333336,-0.041708917134569146,33
HK,1994,11,P,17,1,113,107,94.69026548672566,0.32141255287334297,113
HK,1994,11,P,18,10,150,118,78.66666666666667,0.10946229549032284,150
HK,1994,11,P,19,14,60,54,90.0,0.22358416792052926,60
HK,1994,11,P,20,20,66,11,16.666666666666668,-0.07134659624932405,66
HK,1994,11,P,21,8,153,149,97.38562091503267,0.30262366540360647,153
HK,1994,11,P,22,2,182,150,82.41758241758242,0.2959912789209049,182
HK,1995,1,C0,0,9,164,164,100.0,0.9174333934287996,164
HK,1995,1,C0,1,13,160,155,96.875,0.8972202876064376,160
HK,1995,1,P,0,9,164,164,100.0,0.9022117553634607,164
HK,1995,1,P,1,13,160,155,96.875,0.8862820157246928,160
HK,1995,2,C0,0,9,164,163,99.39024390243902,0.6839718197234806,164
HK,1995,2,C0,1,13,160,153,95.625,0.6483847110993928,160
HK,1995,2,C0,2,16,8,8,100.0,0.8375585796797749,8
HK,1995,2,C0,3,14,60,60,100.0,0.7900877878044138,60
HK,1995,2,P,0,9,164,163,99.39024390243902,0.7520301161619484,164
HK,1995,2,P,1,13,160,153,95.625,0.7548913298321741,160
HK,1995,2,P,2,16,8,8,100.0,0.8366909768294568,8
HK,1995,2,P,3,14,60,60,100.0,0.7605579190087801,60
HK,1995,3,C0,0,9,164,161,98.17073170731707,0.5548776091513236,164
HK,1995,3,C0,1,13,160,155,96.875,0.5345070283612715,160
HK,1995,3,C0,2,16,8,8,100.0,0.7078729985888756,8
HK,1995,3,C0,3,14,60,60,100.0,0.4994447860433826,60
HK,1995,3,C0,4,15,123,122,99.1869918699187,0.7578775915652816,123
HK,1995,3,C0,5,5,1,0,0.0,-0.29729619406697083,1
HK,1995,3,P,0,9,164,163,99.39024390243902,0.6750135692474232,164
HK,1995,3,P,1,13,160,155,96.875,0.7081503311245643,160
HK,1995,3,P,2,16,8,8,100.0,0.79103193470312,8
HK,1995,3,P,3,14,60,60,100.0,0.5407781884915489,60
HK,1995,3,P,4,15,123,122,99.1869918699187,0.7537719619962063,123
HK,1995,3,P,5,5,1,0,0.0,-0.2776755461144157,1
HK,1995,4,C0,0,9,164,140,85.36585365853658,0.19170149329917965,164
HK,1995,4,C0,1,13,160,141,88.125,0.22558478072640123,160
HK,1995,4,C0,2,16,8,0,0.0,-0.30527940530644937,8
HK,1995,4,C0,3,14,60,60,100.0,0.4217645642439365,60
HK,1995,4,C0,4,15,123,122,99.1869918699187,0.7379855310485063,123
HK,1995,4,C0,5,5,1,0,0.0,-0.25951669868996685,1
HK,1995,4,C0,6,12,41,41,100.0,0.6161803097255996,41
HK,1995,4,C0,7,1,113,113,100.0,0.8166376202021679,113
HK,1995,4,P,0,9,164,163,99.39024390243902,0.6267823536582158,164
HK,1995,4,P,1,13,160,154,96.25,0.6192243141099466,160
HK,1995,4,P,2,16,8,8,100.0,0.33463596708227744,8
HK,1995,4,P,3,14,60,60,100.0,0.4830398249743135,60
HK,1995,4,P,4,15,123,122,99.1869918699187,0.7007855286142881,123
HK,1995,4,P,5,5,1,0,0.0,-0.22685429399054163,1
HK,1995,4,P,6,12,41,35,85.36585365853658,0.379741916616405,41
HK,1995,4,P,7,1,113,113,100.0,0.7612693444340192,113
HK,1995,5,C0,0,9,164,114,69.51219512195122,0.06515907090664326,164
HK,1995,5,C0,1,13,160,35,21.875,-0.11774342224684746,160
HK,1995,5,C0,2,16,8,0,0.0,-0.44290509554946483,8
HK,1995,5,C0,3,14,60,50,83.33333333333333,0.14344375838960652,60
HK,1995,5,C0,4,15,123,118,95.9349593495935,0.47499795379407894,123
HK,1995,5,C0,5,5,1,0,0.0,-0.013993721575917883,1
HK,1995,5,C0,6,12,41,39,95.1219512195122,0.48359025993742333,41
HK,1995,5,C0,7,1,113,110,97.34513274336283,0.3932079054830847,113
HK,1995,5,C0,8,8,153,152,99.34640522875817,0.642438818323932,153
HK,1995,5,C0,9,22,21,20,95.23809523809524,0.5296563157462153,21
HK,1995,5,P,0,9,164,163,99.39024390243902,0.5904999721450591,164
HK,1995,5,P,1,13,160,151,94.375,0.5056924308880856,160
HK,1995,5,P,2,16,8,8,100.0,0.3099674647373702,8
HK,1995,5,P,3,14,60,59,98.33333333333333,0.39877639703254336,60
HK,1995,5,P,4,15,123,122,99.1869918699187,0.6646436427239375,123
HK,1995,5,P,5,5,1,0,0.0,-0.14464533622949927,1
HK,1995,5,P,6,12,41,35,85.36585365853658,0.2974259674204428,41
HK,1995,5,P,7,1,113,113,100.0,0.6618673885736739,113
HK,1995,5,P,8,8,153,153,100.0,0.5566248554547036,153
HK,1995,5,P,9,22,21,21,100.0,0.49533602156000045,21
HK,1995,6,C0,0,9,164,47,28.658536585365855,-0.07550494176670092,164
HK,1995,6,C0,1,13,160,7,4.375,-0.24334720876266475,160
HK,1995,6,C0,2,16,8,0,0.0,-0.3201176275546753,8
HK,1995,6,C0,3,14,60,11,18.333333333333332,-0.16642658363307233,60
HK,1995,6,C0,4,15,123,105,85.36585365853658,0.25150626154274824,123
HK,1995,6,C0,5,5,1,1,100.0,0.02852945677691976,1
HK,1995,6,C0,6,12,41,29,70.73170731707317,0.18949936277271534,41
HK,1995,6,C0,7,1,113,90,79.64601769911505,0.14494290795153525,113
HK,1995,6,C0,8,8,153,144,94.11764705882354,0.4073066424220351,153
HK,1995,6,C0,9,22,21,17,80.95238095238095,0.24449026930241433,21
HK,1995,6,C0,10,19,2,0,0.0,-0.2987612381954213,2
HK,1995,6,C0,11,17,5,5,100.0,0.35481743571638036,5
HK,1995,6,P,0,9,164,161,98.17073170731707,0.5549791552734414,164
HK,1995,6,P,1,13,160,152,95.0,0.4545905800030673,160
HK,1995,6,P,2,16,8,8,100.0,0.28667046945618246,8
HK,1995,6,P,3,14,60,59,98.33333333333333,0.3427194458365263,60
HK,1995,6,P,4,15,123,122,99.1869918699187,0.6413129614982892,123
HK,1995,6,P,5,5,1,0,0.0,-0.17826529630545046,1
HK,1995,6,P,6,12,41,34,82.92682926829268,0.2742065055609695,41
HK,1995,6,P,7,1,113,113,100.0,0.6299279134162485,113
HK,1995,6,P,8,8,153,150,98.03921568627452,0.4652624594977094,153
HK,1995,6,P,9,22,21,20,95.23809523809524,0.3842885550416526,21
HK,1995,6,P,10,19,2,0,0.0,-0.2462004046478119,2
HK,1995,6,P,11,17,5,5,100.0,0.16936377307089145,5
HK,1995,7,C0,0,9,164,8,4.878048780487805,-0.19866251409278915,164
HK,1995,7,C0,1,13,160,1,0.625,-0.2356116710118683,160
HK,1995,7,C0,2,16,8,0,0.0,-0.2225709460160161,8
