dataset,seed,method,class_id,first_task,first_recall,final_recall,signed_forgetting,maximum_forgetting
HK,1994,A4,14,10,0.95,0.95,0.0,0.0
HK,1994,A4,20,11,0.19696969696969696,0.19696969696969696,0.0,0.0
HK,1994,A4,8,11,0.9869281045751634,0.9869281045751634,0.0,0.0
HK,1994,A4,2,11,0.8351648351648352,0.8351648351648352,0.0,0.0
HK,1994,A5,22,1,1.0,0.8095238095238095,0.19047619047619047,0.19047619047619047
HK,1994,A5,16,1,1.0,0.25,0.75,0.75
HK,1994,A5,12,2,0.8780487804878049,0.7804878048780488,0.09756097560975607,0.09756097560975607
HK,1994,A5,13,2,0.98125,0.95625,0.02499999999999991,0.02499999999999991
HK,1994,A5,21,3,0.25,0.0,0.25,0.25
HK,1994,A5,4,3,1.0,0.8727272727272727,0.12727272727272732,0.12727272727272732
HK,1994,A5,19,4,0.0,0.0,0.0,0.0
HK,1994,A5,17,4,1.0,0.8,0.19999999999999996,0.19999999999999996
HK,1994,A5,6,5,0.0,0.0,0.0,0.0
HK,1994,A5,11,5,0.6229508196721312,0.2786885245901639,0.34426229508196726,0.34426229508196726
HK,1994,A5,3,6,0.8407643312101911,0.821656050955414,0.019108280254777066,0.019108280254777066
HK,1994,A5,15,6,1.0,0.991869918699187,0.008130081300813052,0.008130081300813052
HK,1994,A5,0,7,0.7142857142857143,0.7142857142857143,0.0,0.0
HK,1994,A5,9,7,0.9939024390243902,0.9939024390243902,0.0,0.0
HK,1994,A5,5,8,1.0,0.0,1.0,1.0
HK,1994,A5,7,8,1.0,1.0,0.0,0.0
HK,1994,A5,18,9,0.3939393939393939,0.30303030303030304,0.09090909090909088,0.09090909090909088
HK,1994,A5,1,9,1.0,0.911504424778761,0.08849557522123896,0.08849557522123896
HK,1994,A5,10,10,0.76,0.76,0.0,0.0
HK,1994,A5,14,10,0.95,0.9333333333333333,0.016666666666666607,0.016666666666666607
HK,1994,A5,20,11,0.19696969696969696,0.19696969696969696,0.0,0.0
HK,1994,A5,8,11,0.9869281045751634,0.9869281045751634,0.0,0.0
HK,1994,A5,2,11,0.8351648351648352,0.8351648351648352,0.0,0.0
HK,1994,A6,22,1,1.0,0.8095238095238095,0.19047619047619047,0.19047619047619047
HK,1994,A6,16,1,1.0,0.25,0.75,0.75
HK,1994,A6,12,2,0.8780487804878049,0.7804878048780488,0.09756097560975607,0.09756097560975607
HK,1994,A6,13,2,0.98125,0.95625,0.02499999999999991,0.02499999999999991
HK,1994,A6,21,3,0.25,0.0,0.25,0.25
HK,1994,A6,4,3,1.0,0.8727272727272727,0.12727272727272732,0.12727272727272732
HK,1994,A6,19,4,0.0,0.0,0.0,0.0
HK,1994,A6,17,4,1.0,0.8,0.19999999999999996,0.19999999999999996
HK,1994,A6,6,5,0.0,0.0,0.0,0.0
HK,1994,A6,11,5,0.6229508196721312,0.2786885245901639,0.34426229508196726,0.34426229508196726
HK,1994,A6,3,6,0.8407643312101911,0.821656050955414,0.019108280254777066,0.019108280254777066
HK,1994,A6,15,6,1.0,0.991869918699187,0.008130081300813052,0.008130081300813052
HK,1994,A6,0,7,0.5714285714285714,0.7142857142857143,-0.1428571428571429,0.0
HK,1994,A6,9,7,0.9939024390243902,0.9939024390243902,0.0,0.0
HK,1994,A6,5,8,1.0,0.0,1.0,1.0
HK,1994,A6,7,8,1.0,1.0,0.0,0.0
HK,1994,A6,18,9,0.3939393939393939,0.30303030303030304,0.09090909090909088,0.09090909090909088
HK,1994,A6,1,9,1.0,0.911504424778761,0.08849557522123896,0.08849557522123896
HK,1994,A6,10,10,0.76,0.76,0.0,0.0
HK,1994,A6,14,10,0.95,0.95,0.0,0.0
HK,1994,A6,20,11,0.19696969696969696,0.19696969696969696,0.0,0.0
HK,1994,A6,8,11,0.9869281045751634,0.9869281045751634,0.0,0.0
HK,1994,A6,2,11,0.8351648351648352,0.8351648351648352,0.0,0.0
HK,1994,A7,22,1,1.0,0.5714285714285714,0.4285714285714286,0.4285714285714286
HK,1994,A7,16,1,1.0,0.125,0.875,0.875
HK,1994,A7,12,2,0.7317073170731707,0.7073170731707317,0.024390243902439046,0.024390243902439046
HK,1994,A7,13,2,0.9375,0.88125,0.05625000000000002,0.05625000000000002
HK,1994,A7,21,3,0.5,0.0,0.5,0.5
HK,1994,A7,4,3,0.9878787878787879,0.7696969696969697,0.21818181818181825,0.21818181818181825
HK,1994,A7,19,4,0.0,0.0,0.0,0.0
HK,1994,A7,17,4,0.8,0.6,0.20000000000000007,0.20000000000000007
HK,1994,A7,6,5,0.0,0.0,0.0,0.0
HK,1994,A7,11,5,0.5901639344262295,0.4426229508196721,0.14754098360655737,0.14754098360655737
HK,1994,A7,3,6,0.7770700636942676,0.7579617834394905,0.019108280254777066,0.019108280254777066
HK,1994,A7,15,6,0.991869918699187,0.991869918699187,0.0,0.0
HK,1994,A7,0,7,0.42857142857142855,0.42857142857142855,0.0,0.0
HK,1994,A7,9,7,0.9634146341463414,0.9634146341463414,0.0,0.0
HK,1994,A7,5,8,1.0,0.0,1.0,1.0
HK,1994,A7,7,8,1.0,1.0,0.0,0.0
HK,1994,A7,18,9,0.45454545454545453,0.30303030303030304,0.1515151515151515,0.1515151515151515
HK,1994,A7,1,9,0.8584070796460177,0.8407079646017699,0.017699115044247815,0.017699115044247815
HK,1994,A7,10,10,0.6866666666666666,0.6866666666666666,0.0,0.0
HK,1994,A7,14,10,0.8666666666666667,0.8666666666666667,0.0,0.0
HK,1994,A7,20,11,0.25757575757575757,0.25757575757575757,0.0,0.0
HK,1994,A7,8,11,0.9411764705882353,0.9411764705882353,0.0,0.0
HK,1994,A7,2,11,0.8186813186813187,0.8186813186813187,0.0,0.0
HK,1994,A8,22,1,1.0,0.8095238095238095,0.19047619047619047,0.19047619047619047
HK,1994,A8,16,1,1.0,0.25,0.75,0.75
HK,1994,A8,12,2,0.8780487804878049,0.7804878048780488,0.09756097560975607,0.09756097560975607
HK,1994,A8,13,2,0.98125,0.95625,0.02499999999999991,0.02499999999999991
HK,1994,A8,21,3,0.25,0.0,0.25,0.25
HK,1994,A8,4,3,1.0,0.8727272727272727,0.12727272727272732,0.12727272727272732
HK,1994,A8,19,4,0.0,0.0,0.0,0.0
HK,1994,A8,17,4,1.0,0.8,0.19999999999999996,0.19999999999999996
HK,1994,A8,6,5,0.0,0.0,0.0,0.0
HK,1994,A8,11,5,0.6229508196721312,0.2786885245901639,0.34426229508196726,0.3606557377049181
HK,1994,A8,3,6,0.8407643312101911,0.8152866242038217,0.02547770700636942,0.031847133757961776
HK,1994,A8,15,6,1.0,0.991869918699187,0.008130081300813052,0.008130081300813052
HK,1994,A8,0,7,0.5714285714285714,0.7142857142857143,-0.1428571428571429,0.0
HK,1994,A8,9,7,0.9939024390243902,0.9939024390243902,0.0,0.0
HK,1994,A8,5,8,1.0,0.0,1.0,1.0
HK,1994,A8,7,8,1.0,1.0,0.0,0.0
HK,1994,A8,18,9,0.3939393939393939,0.30303030303030304,0.09090909090909088,0.09090909090909088
HK,1994,A8,1,9,1.0,0.911504424778761,0.08849557522123896,0.08849557522123896
HK,1994,A8,10,10,0.76,0.76,0.0,0.0
HK,1994,A8,14,10,0.95,0.95,0.0,0.0
HK,1994,A8,20,11,0.18181818181818182,0.18181818181818182,0.0,0.0
HK,1994,A8,8,11,0.9869281045751634,0.9869281045751634,0.0,0.0
HK,1994,A8,2,11,0.8351648351648352,0.8351648351648352,0.0,0.0
HK,1995,P,9,1,1.0,0.9878048780487805,0.012195121951219523,0.012195121951219523
HK,1995,P,13,1,0.96875,0.94375,0.025000000000000022,0.025000000000000022
HK,1995,P,16,2,1.0,0.375,0.625,0.625
HK,1995,P,14,2,1.0,0.9,0.09999999999999998,0.09999999999999998
HK,1995,P,15,3,0.991869918699187,0.991869918699187,0.0,0.0
HK,1995,P,5,3,0.0,0.0,0.0,0.0
HK,1995,P,12,4,0.8536585365853658,0.8292682926829268,0.024390243902439046,0.024390243902439046
HK,1995,P,1,4,1.0,0.9469026548672567,0.053097345132743334,0.053097345132743334
HK,1995,P,8,5,1.0,0.9738562091503268,0.02614379084967322,0.02614379084967322
HK,1995,P,22,5,1.0,0.7619047619047619,0.23809523809523814,0.23809523809523814
HK,1995,P,19,6,0.0,0.0,0.0,0.0
HK,1995,P,17,6,1.0,0.6,0.4,0.4
HK,1995,P,18,7,0.3939393939393939,0.3333333333333333,0.06060606060606061,0.06060606060606061
HK,1995,P,6,7,0.0,0.0,0.0,0.0
HK,1995,P,20,8,0.3181818181818182,0.16666666666666666,0.15151515151515152,0.15151515151515152
HK,1995,P,0,8,0.7142857142857143,0.7142857142857143,0.0,0.0
HK,1995,P,3,9,0.9936305732484076,0.821656050955414,0.1719745222929936,0.1719745222929936
HK,1995,P,11,9,0.5081967213114754,0.22950819672131148,0.2786885245901639,0.2786885245901639
HK,1995,P,2,10,1.0,0.8241758241758241,0.17582417582417587,0.17582417582417587
HK,1995,P,21,10,0.0,0.0,0.0,0.0
HK,1995,P,4,11,0.8727272727272727,0.8727272727272727,0.0,0.0
HK,1995,P,10,11,0.7866666666666666,0.7866666666666666,0.0,0.0
HK,1995,P,7,11,1.0,1.0,0.0,0.0
HK,1995,A0,9,1,1.0,0.9878048780487805,0.012195121951219523,0.012195121951219523
HK,1995,A0,13,1,0.96875,0.95,0.018750000000000044,0.018750000000000044
HK,1995,A0,16,2,1.0,0.375,0.625,0.625
HK,1995,A0,14,2,1.0,0.9333333333333333,0.06666666666666665,0.06666666666666665
HK,1995,A0,15,3,0.991869918699187,0.991869918699187,0.0,0.0
HK,1995,A0,5,3,0.0,0.0,0.0,0.0
HK,1995,A0,12,4,0.8536585365853658,0.8292682926829268,0.024390243902439046,0.024390243902439046
HK,1995,A0,1,4,1.0,0.9380530973451328,0.06194690265486724,0.06194690265486724
HK,1995,A0,8,5,1.0,0.9803921568627451,0.019607843137254943,0.019607843137254943
HK,1995,A0,22,5,1.0,0.7619047619047619,0.23809523809523814,0.23809523809523814
HK,1995,A0,19,6,0.0,0.0,0.0,0.0
HK,1995,A0,17,6,0.8,0.6,0.20000000000000007,0.20000000000000007
HK,1995,A0,18,7,0.3333333333333333,0.3939393939393939,-0.06060606060606061,0.0
HK,1995,A0,6,7,0.0,0.0,0.0,0.0
HK,1995,A0,20,8,0.3484848484848485,0.18181818181818182,0.16666666666666669,0.16666666666666669
HK,1995,A0,0,8,0.7142857142857143,0.7142857142857143,0.0,0.0
HK,1995,A0,3,9,0.9872611464968153,0.8089171974522293,0.17834394904458595,0.17834394904458595
HK,1995,A0,11,9,0.5245901639344263,0.21311475409836064,0.3114754098360656,0.3114754098360656
HK,1995,A0,2,10,1.0,0.8241758241758241,0.17582417582417587,0.17582417582417587
HK,1995,A0,21,10,0.0,0.0,0.0,0.0
HK,1995,A0,4,11,0.8727272727272727,0.8727272727272727,0.0,0.0
HK,1995,A0,10,11,0.7466666666666667,0.7466666666666667,0.0,0.0
HK,1995,A0,7,11,1.0,1.0,0.0,0.0
HK,1995,A1,9,1,1.0,0.9817073170731707,0.018292682926829285,0.018292682926829285
HK,1995,A1,13,1,0.9625,0.95625,0.006249999999999978,0.02499999999999991
HK,1995,A1,16,2,1.0,0.625,0.375,0.375
HK,1995,A1,14,2,1.0,0.8166666666666667,0.18333333333333335,0.18333333333333335
HK,1995,A1,15,3,0.991869918699187,1.0,-0.008130081300813052,0.0
HK,1995,A1,5,3,0.0,0.0,0.0,0.0
HK,1995,A1,12,4,0.7560975609756098,0.7560975609756098,0.0,0.0
HK,1995,A1,1,4,1.0,0.8495575221238938,0.1504424778761062,0.1504424778761062
HK,1995,A1,8,5,0.9934640522875817,0.9673202614379085,0.02614379084967322,0.02614379084967322
HK,1995,A1,22,5,1.0,0.8095238095238095,0.19047619047619047,0.19047619047619047
HK,1995,A1,19,6,0.5,0.0,0.5,0.5
HK,1995,A1,17,6,0.8,0.6,0.20000000000000007,0.20000000000000007
HK,1995,A1,18,7,0.3333333333333333,0.15151515151515152,0.1818181818181818,0.1818181818181818
HK,1995,A1,6,7,0.0,0.0,0.0,0.0
HK,1995,A1,20,8,0.12121212121212122,0.07575757575757576,0.045454545454545456,0.045454545454545456
HK,1995,A1,0,8,0.42857142857142855,0.42857142857142855,0.0,0.0
HK,1995,A1,3,9,1.0,0.7643312101910829,0.23566878980891715,0.23566878980891715
HK,1995,A1,11,9,0.4098360655737705,0.16393442622950818,0.24590163934426232,0.24590163934426232
HK,1995,A1,2,10,0.9725274725274725,0.8131868131868132,0.15934065934065933,0.15934065934065933
HK,1995,A1,21,10,0.0,0.0,0.0,0.0
HK,1995,A1,4,11,0.8424242424242424,0.8424242424242424,0.0,0.0
HK,1995,A1,10,11,0.7866666666666666,0.7866666666666666,0.0,0.0
HK,1995,A1,7,11,1.0,1.0,0.0,0.0
HK,1995,A2,9,1,1.0,0.9939024390243902,0.0060975609756097615,0.0060975609756097615
HK,1995,A2,13,1,0.9625,0.95625,0.006249999999999978,0.012499999999999956
HK,1995,A2,16,2,1.0,0.25,0.75,0.75
HK,1995,A2,14,2,1.0,0.9666666666666667,0.033333333333333326,0.033333333333333326
HK,1995,A2,15,3,0.991869918699187,0.991869918699187,0.0,0.0
HK,1995,A2,5,3,0.0,0.0,0.0,0.0
HK,1995,A2,12,4,0.8292682926829268,0.7804878048780488,0.04878048780487798,0.04878048780487798
HK,1995,A2,1,4,1.0,0.9203539823008849,0.07964601769911506,0.07964601769911506
HK,1995,A2,8,5,1.0,0.9869281045751634,0.013071895424836555,0.013071895424836555
HK,1995,A2,22,5,1.0,0.7619047619047619,0.23809523809523814,0.23809523809523814
HK,1995,A2,19,6,0.0,0.0,0.0,0.0
HK,1995,A2,17,6,1.0,0.8,0.19999999999999996,0.19999999999999996
HK,1995,A2,18,7,0.42424242424242425,0.36363636363636365,0.06060606060606061,0.06060606060606061
HK,1995,A2,6,7,0.0,0.0,0.0,0.0
HK,1995,A2,20,8,0.3333333333333333,0.19696969696969696,0.13636363636363635,0.15151515151515155
HK,1995,A2,0,8,0.7142857142857143,0.7142857142857143,0.0,0.0
HK,1995,A2,3,9,1.0,0.802547770700637,0.197452229299363,0.197452229299363
HK,1995,A2,11,9,0.5409836065573771,0.2786885245901639,0.2622950819672132,0.2622950819672132
HK,1995,A2,2,10,0.9945054945054945,0.8351648351648352,0.15934065934065933,0.15934065934065933
HK,1995,A2,21,10,0.0,0.0,0.0,0.0
HK,1995,A2,4,11,0.8727272727272727,0.8727272727272727,0.0,0.0
HK,1995,A2,10,11,0.7533333333333333,0.7533333333333333,0.0,0.0
HK,1995,A2,7,11,1.0,1.0,0.0,0.0
HK,1995,A3,9,1,1.0,0.9939024390243902,0.0060975609756097615,0.0060975609756097615
HK,1995,A3,13,1,0.9625,0.95625,0.006249999999999978,0.012499999999999956
HK,1995,A3,16,2,1.0,0.25,0.75,0.75
HK,1995,A3,14,2,1.0,0.9666666666666667,0.033333333333333326,0.033333333333333326
HK,1995,A3,15,3,0.991869918699187,0.991869918699187,0.0,0.0
HK,1995,A3,5,3,0.0,0.0,0.0,0.0
HK,1995,A3,12,4,0.8292682926829268,0.7804878048780488,0.04878048780487798,0.04878048780487798
HK,1995,A3,1,4,1.0,0.9292035398230089,0.07079646017699115,0.07079646017699115
HK,1995,A3,8,5,1.0,0.9869281045751634,0.013071895424836555,0.013071895424836555
HK,1995,A3,22,5,1.0,0.7619047619047619,0.23809523809523814,0.23809523809523814
HK,1995,A3,19,6,0.0,0.0,0.0,0.0
HK,1995,A3,17,6,1.0,1.0,0.0,0.0
HK,1995,A3,18,7,0.42424242424242425,0.30303030303030304,0.12121212121212122,0.1515151515151515
HK,1995,A3,6,7,0.0,0.0,0.0,0.0
HK,1995,A3,20,8,0.3181818181818182,0.15151515151515152,0.16666666666666666,0.16666666666666666
HK,1995,A3,0,8,0.7142857142857143,0.7142857142857143,0.0,0.0
HK,1995,A3,3,9,0.9872611464968153,0.7197452229299363,0.26751592356687903,0.26751592356687903
HK,1995,A3,11,9,0.6229508196721312,0.39344262295081966,0.2295081967213115,0.2295081967213115
HK,1995,A3,2,10,0.9945054945054945,0.8186813186813187,0.17582417582417587,0.17582417582417587
HK,1995,A3,21,10,0.0,0.0,0.0,0.0
HK,1995,A3,4,11,0.9030303030303031,0.9030303030303031,0.0,0.0
HK,1995,A3,10,11,0.7,0.7,0.0,0.0
HK,1995,A3,7,11,1.0,1.0,0.0,0.0
HK,1995,A3s,9,1,1.0,0.9939024390243902,0.0060975609756097615,0.0060975609756097615
HK,1995,A3s,13,1,0.9625,0.95625,0.006249999999999978,0.012499999999999956
HK,1995,A3s,16,2,1.0,0.25,0.75,0.75
HK,1995,A3s,14,2,1.0,0.9666666666666667,0.033333333333333326,0.033333333333333326
HK,1995,A3s,15,3,0.991869918699187,0.991869918699187,0.0,0.0
HK,1995,A3s,5,3,0.0,0.0,0.0,0.0
HK,1995,A3s,12,4,0.8292682926829268,0.7804878048780488,0.04878048780487798,0.04878048780487798
HK,1995,A3s,1,4,1.0,0.9203539823008849,0.07964601769911506,0.07964601769911506
HK,1995,A3s,8,5,1.0,0.9869281045751634,0.013071895424836555,0.013071895424836555
HK,1995,A3s,22,5,1.0,0.7619047619047619,0.23809523809523814,0.23809523809523814
HK,1995,A3s,19,6,0.0,0.0,0.0,0.0
HK,1995,A3s,17,6,1.0,0.8,0.19999999999999996,0.19999999999999996
HK,1995,A3s,18,7,0.42424242424242425,0.3333333333333333,0.09090909090909094,0.09090909090909094
HK,1995,A3s,6,7,0.0,0.0,0.0,0.0
HK,1995,A3s,20,8,0.3333333333333333,0.18181818181818182,0.1515151515151515,0.1515151515151515
HK,1995,A3s,0,8,0.7142857142857143,0.7142857142857143,0.0,0.0
HK,1995,A3s,3,9,0.9936305732484076,0.7834394904458599,0.21019108280254772,0.21019108280254772
HK,1995,A3s,11,9,0.5573770491803278,0.29508196721311475,0.2622950819672131,0.2622950819672131
HK,1995,A3s,2,10,0.9945054945054945,0.8351648351648352,0.15934065934065933,0.15934065934065933
HK,1995,A3s,21,10,0.0,0.0,0.0,0.0
HK,1995,A3s,4,11,0.8787878787878788,0.8787878787878788,0.0,0.0
HK,1995,A3s,10,11,0.7266666666666667,0.7266666666666667,0.0,0.0
HK,1995,A3s,7,11,1.0,1.0,0.0,0.0
HK,1995,A4,9,1,1.0,0.9939024390243902,0.0060975609756097615,0.0060975609756097615
HK,1995,A4,13,1,0.9625,0.95625,0.006249999999999978,0.012499999999999956
HK,1995,A4,16,2,1.0,0.25,0.75,0.75
HK,1995,A4,14,2,1.0,0.9666666666666667,0.033333333333333326,0.033333333333333326
HK,1995,A4,15,3,0.991869918699187,0.991869918699187,0.0,0.0
HK,1995,A4,5,3,0.0,0.0,0.0,0.0
HK,1995,A4,12,4,0.8292682926829268,0.7804878048780488,0.04878048780487798,0.04878048780487798
HK,1995,A4,1,4,1.0,0.9203539823008849,0.07964601769911506,0.07964601769911506
HK,1995,A4,8,5,1.0,0.9869281045751634,0.013071895424836555,0.013071895424836555
HK,1995,A4,22,5,1.0,0.7619047619047619,0.23809523809523814,0.23809523809523814
HK,1995,A4,19,6,0.0,0.0,0.0,0.0
HK,1995,A4,17,6,1.0,0.8,0.19999999999999996,0.19999999999999996
HK,1995,A4,18,7,0.42424242424242425,0.36363636363636365,0.06060606060606061,0.06060606060606061
HK,1995,A4,6,7,0.0,0.0,0.0,0.0
HK,1995,A4,20,8,0.3333333333333333,0.19696969696969696,0.13636363636363635,0.15151515151515155
HK,1995,A4,0,8,0.7142857142857143,0.7142857142857143,0.0,0.0
HK,1995,A4,3,9,1.0,0.802547770700637,0.197452229299363,0.197452229299363
HK,1995,A4,11,9,0.5409836065573771,0.2786885245901639,0.2622950819672132,0.2622950819672132
HK,1995,A4,2,10,0.9945054945054945,0.8351648351648352,0.15934065934065933,0.15934065934065933
HK,1995,A4,21,10,0.0,0.0,0.0,0.0
HK,1995,A4,4,11,0.8727272727272727,0.8727272727272727,0.0,0.0
HK,1995,A4,10,11,0.7533333333333333,0.7533333333333333,0.0,0.0
HK,1995,A4,7,11,1.0,1.0,0.0,0.0
HK,1995,A5,9,1,1.0,0.9939024390243902,0.0060975609756097615,0.0060975609756097615
HK,1995,A5,13,1,0.9625,0.95625,0.006249999999999978,0.012499999999999956
HK,1995,A5,16,2,1.0,0.25,0.75,0.75
HK,1995,A5,14,2,1.0,0.95,0.050000000000000044,0.050000000000000044
HK,1995,A5,15,3,0.991869918699187,0.991869918699187,0.0,0.0
HK,1995,A5,5,3,0.0,0.0,0.0,0.0
HK,1995,A5,12,4,0.8292682926829268,0.7804878048780488,0.04878048780487798,0.04878048780487798
HK,1995,A5,1,4,1.0,0.9203539823008849,0.07964601769911506,0.07964601769911506
HK,1995,A5,8,5,1.0,0.9869281045751634,0.013071895424836555,0.013071895424836555
HK,1995,A5,22,5,1.0,0.7619047619047619,0.23809523809523814,0.23809523809523814
HK,1995,A5,19,6,0.0,0.0,0.0,0.0
HK,1995,A5,17,6,1.0,0.8,0.19999999999999996,0.19999999999999996
HK,1995,A5,18,7,0.3939393939393939,0.36363636363636365,0.030303030303030276,0.030303030303030276
HK,1995,A5,6,7,0.0,0.0,0.0,0.0
HK,1995,A5,20,8,0.3333333333333333,0.21212121212121213,0.12121212121212119,0.12121212121212119
HK,1995,A5,0,8,0.7142857142857143,0.7142857142857143,0.0,0.0
HK,1995,A5,3,9,1.0,0.802547770700637,0.197452229299363,0.197452229299363
HK,1995,A5,11,9,0.5409836065573771,0.2786885245901639,0.2622950819672132,0.2622950819672132
HK,1995,A5,2,10,0.9945054945054945,0.8296703296703297,0.1648351648351648,0.1648351648351648
HK,1995,A5,21,10,0.0,0.0,0.0,0.0
HK,1995,A5,4,11,0.8727272727272727,0.8727272727272727,0.0,0.0
HK,1995,A5,10,11,0.7533333333333333,0.7533333333333333,0.0,0.0
HK,1995,A5,7,11,1.0,1.0,0.0,0.0
HK,1995,A6,9,1,1.0,0.9939024390243902,0.0060975609756097615,0.0060975609756097615
HK,1995,A6,13,1,0.9625,0.95625,0.006249999999999978,0.012499999999999956
HK,1995,A6,16,2,1.0,0.25,0.75,0.75
HK,1995,A6,14,2,1.0,0.9666666666666667,0.033333333333333326,0.033333333333333326
HK,1995,A6,15,3,0.991869918699187,0.991869918699187,0.0,0.0
HK,1995,A6,5,3,0.0,0.0,0.0,0.0
HK,1995,A6,12,4,0.8292682926829268,0.7804878048780488,0.04878048780487798,0.04878048780487798
HK,1995,A6,1,4,1.0,0.9203539823008849,0.07964601769911506,0.07964601769911506
HK,1995,A6,8,5,1.0,0.9869281045751634,0.013071895424836555,0.013071895424836555
HK,1995,A6,22,5,1.0,0.7619047619047619,0.23809523809523814,0.23809523809523814
HK,1995,A6,19,6,0.0,0.0,0.0,0.0
HK,1995,A6,17,6,1.0,0.8,0.19999999999999996,0.19999999999999996
HK,1995,A6,18,7,0.42424242424242425,0.36363636363636365,0.06060606060606061,0.06060606060606061
HK,1995,A6,6,7,0.0,0.0,0.0,0.0
HK,1995,A6,20,8,0.3333333333333333,0.19696969696969696,0.13636363636363635,0.15151515151515155
HK,1995,A6,0,8,0.7142857142857143,0.7142857142857143,0.0,0.0
HK,1995,A6,3,9,1.0,0.802547770700637,0.197452229299363,0.197452229299363
HK,1995,A6,11,9,0.5409836065573771,0.2786885245901639,0.2622950819672132,0.2622950819672132
HK,1995,A6,2,10,0.9945054945054945,0.8351648351648352,0.15934065934065933,0.15934065934065933
HK,1995,A6,21,10,0.0,0.0,0.0,0.0
HK,1995,A6,4,11,0.8727272727272727,0.8727272727272727,0.0,0.0
HK,1995,A6,10,11,0.7533333333333333,0.7533333333333333,0.0,0.0
HK,1995,A6,7,11,1.0,1.0,0.0,0.0
HK,1995,A7,9,1,1.0,0.9634146341463414,0.03658536585365857,0.03658536585365857
HK,1995,A7,13,1,0.96875,0.8875,0.08125000000000004,0.08125000000000004
HK,1995,A7,16,2,1.0,0.125,0.875,0.875
HK,1995,A7,14,2,1.0,0.8833333333333333,0.1166666666666667,0.1166666666666667
HK,1995,A7,15,3,0.991869918699187,0.991869918699187,0.0,0.0
HK,1995,A7,5,3,0.0,0.0,0.0,0.0
HK,1995,A7,12,4,0.7317073170731707,0.7317073170731707,0.0,0.0
HK,1995,A7,1,4,1.0,0.8495575221238938,0.1504424778761062,0.1504424778761062
HK,1995,A7,8,5,0.9803921568627451,0.934640522875817,0.04575163398692805,0.04575163398692805
HK,1995,A7,22,5,1.0,0.6190476190476191,0.38095238095238093,0.38095238095238093
HK,1995,A7,19,6,0.0,0.0,0.0,0.0
HK,1995,A7,17,6,0.6,0.6,0.0,0.0
HK,1995,A7,18,7,0.42424242424242425,0.3333333333333333,0.09090909090909094,0.09090909090909094
HK,1995,A7,6,7,0.0,0.0,0.0,0.0
HK,1995,A7,20,8,0.3484848484848485,0.25757575757575757,0.09090909090909094,0.09090909090909094
HK,1995,A7,0,8,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.14285714285714285
HK,1995,A7,3,9,0.9681528662420382,0.7834394904458599,0.1847133757961783,0.1847133757961783
HK,1995,A7,11,9,0.5737704918032787,0.45901639344262296,0.1147540983606557,0.1147540983606557
HK,1995,A7,2,10,0.9835164835164835,0.8131868131868132,0.17032967032967028,0.17032967032967028
HK,1995,A7,21,10,0.0,0.0,0.0,0.0
HK,1995,A7,4,11,0.7575757575757576,0.7575757575757576,0.0,0.0
HK,1995,A7,10,11,0.6933333333333334,0.6933333333333334,0.0,0.0
HK,1995,A7,7,11,1.0,1.0,0.0,0.0
HK,1995,A8,9,1,1.0,0.9939024390243902,0.0060975609756097615,0.0060975609756097615
HK,1995,A8,13,1,0.9625,0.95625,0.006249999999999978,0.012499999999999956
HK,1995,A8,16,2,1.0,0.25,0.75,0.75
HK,1995,A8,14,2,1.0,0.9666666666666667,0.033333333333333326,0.033333333333333326
HK,1995,A8,15,3,0.991869918699187,0.991869918699187,0.0,0.0
HK,1995,A8,5,3,0.0,0.0,0.0,0.0
HK,1995,A8,12,4,0.8292682926829268,0.7804878048780488,0.04878048780487798,0.04878048780487798
HK,1995,A8,1,4,1.0,0.9203539823008849,0.07964601769911506,0.07964601769911506
HK,1995,A8,8,5,1.0,0.9869281045751634,0.013071895424836555,0.013071895424836555
HK,1995,A8,22,5,1.0,0.7619047619047619,0.23809523809523814,0.23809523809523814
HK,1995,A8,19,6,0.0,0.0,0.0,0.0
HK,1995,A8,17,6,1.0,0.8,0.19999999999999996,0.19999999999999996
HK,1995,A8,18,7,0.3939393939393939,0.36363636363636365,0.030303030303030276,0.030303030303030276
HK,1995,A8,6,7,0.0,0.0,0.0,0.0
HK,1995,A8,20,8,0.3333333333333333,0.18181818181818182,0.1515151515151515,0.18181818181818182
HK,1995,A8,0,8,0.7142857142857143,0.7142857142857143,0.0,0.0
HK,1995,A8,3,9,1.0,0.802547770700637,0.197452229299363,0.197452229299363
HK,1995,A8,11,9,0.5409836065573771,0.2786885245901639,0.2622950819672132,0.2622950819672132
HK,1995,A8,2,10,0.9945054945054945,0.8351648351648352,0.15934065934065933,0.15934065934065933
HK,1995,A8,21,10,0.0,0.0,0.0,0.0
HK,1995,A8,4,11,0.8727272727272727,0.8727272727272727,0.0,0.0
HK,1995,A8,10,11,0.74,0.74,0.0,0.0
HK,1995,A8,7,11,1.0,1.0,0.0,0.0
