dataset,seed,stream,task,epoch,optimizer_steps,cumulative_steps,train_seconds,lr_used,lr_next,loss,all_seen_train_accuracy,current_restricted_accuracy,adapter_gradient_tensors,future_data_gradient_max,main_CE,sum_CE,pool_weighted_few,assignment,pull,replay_CE,replay_weight
HK,1995,U,2,8,6,328,3.8185464239795692,"[6.97711384175914e-05, 0.000626261047822753]","[3.769253581563263e-05, 0.0002955195934094538]",-0.015446277180065712,100.0,100.0,97,0.0,6.983249077544922e-05,1.1134411274464166e-07,4.027791382269483e-18,3.4011572583921706e-12,-0.01546959107120832,0.0,0.0
HK,1995,U,2,9,6,334,3.6175581730203703,"[3.769253581563263e-05, 0.0002955195934094538]","[1.7096805137202738e-05, 8.317050813874548e-05]",-0.015427740290760994,100.0,100.0,97,0.0,0.0002523784102474262,5.16564631491967e-06,2.5549816835332134e-14,8.49591455220697e-12,-0.015513588488101962,0.0,0.0
HK,1995,U,2,10,6,340,3.6584299950045533,"[1.7096805137202738e-05, 8.317050813874548e-05]","[1e-05, 1e-05]",-0.015384609655787548,100.0,100.0,97,0.0,0.00045261988212056775,3.924149415161319e-05,1.2446855866213657e-18,1.091475566973472e-10,-0.015548563003540043,0.0,0.0
HK,1995,U,3,1,11,351,11.42702551203547,"[0.00030000000000000003, 0.003]","[0.0002929031948627973, 0.0029268294918612546]",6.0990523865277115,73.5234215885947,93.07535641547861,97,0.0,2.8137025675925997,5.998507740817414,1.651481305819047e-09,3.170909219844775,-0.009260092133825476,0.0,0.0
HK,1995,U,3,2,11,362,6.401638505980372,"[0.0002929031948627973, 0.0029268294918612546]","[0.0002723074641843674, 0.0027144804065905464]",3.1876380795782264,99.59266802443992,99.59266802443992,97,0.0,0.031258251388929376,0.04752605735804094,3.046039993397151e-17,3.170909188010476,-0.00953252071684057,0.0,0.0
HK,1995,U,3,3,11,373,6.476014000014402,"[0.0002723074641843674, 0.0027144804065905464]","[0.0002402288615824086, 0.0023837389521772475]",3.1649652976881373,99.79633401221996,99.79633401221996,97,0.0,0.0036273735755724024,0.008999510873292276,5.057731122015034e-15,3.170909219844775,-0.010153018209067258,0.0,0.0
HK,1995,U,3,4,11,384,6.49474527098937,"[0.0002402288615824086, 0.0023837389521772475]","[0.00019980746418436736, 0.0019669804065905465]",3.164046389812773,99.79633401221996,99.79633401221996,97,0.0,0.006686748660650595,0.005451301367451513,4.299847841509962e-16,3.1709091764959423,-0.010908820005980403,0.0,0.0
HK,1995,U,3,5,11,395,6.380802414030768,"[0.00019980746418436736, 0.0019669804065905465]","[0.00015499999999999997, 0.001505]",3.1599439958279785,100.0,100.0,97,0.0,0.0002424933173933946,9.432473840810151e-05,-2.9190527435947795e-17,3.170909219844775,-0.011077446693723854,0.0,0.0
HK,1995,U,3,6,11,406,6.388122064003255,"[0.00015499999999999997, 0.001505]","[0.00011019253581563262, 0.0010430195934094538]",-0.010101881428537044,99.79633401221996,99.79633401221996,97,0.0,0.0019432307315340078,0.0024266814192135996,-6.700823100129084e-18,5.625119898563249e-10,-0.011558519236066126,0.0,0.0
HK,1995,U,3,7,11,417,6.266420288011432,"[0.00011019253581563262, 0.0010430195934094538]","[6.97711384175914e-05, 0.000626261047822753]",-0.011804505420679396,100.0,100.0,97,0.0,5.607094881425341e-05,5.570564289241792e-06,1.2886334474858705e-17,1.4961328243510218e-10,-0.011825052581050181,0.0,0.0
HK,1995,U,3,8,11,428,6.388348592969123,"[6.97711384175914e-05, 0.000626261047822753]","[3.769253581563263e-05, 0.0002955195934094538]",-0.011801928197118368,100.0,100.0,97,0.0,0.0004231095102475183,2.3712890899913415e-05,-1.7628492677477767e-18,1.58964783629224e-10,-0.011950868977741762,0.0,0.0
HK,1995,U,3,9,11,439,6.581413945008535,"[3.769253581563263e-05, 0.0002955195934094538]","[1.7096805137202738e-05, 8.317050813874548e-05]",-0.01210037288679318,100.0,100.0,97,0.0,0.0001250749908810921,6.563639379402792e-06,-6.094628164349451e-19,5.388463218025984e-11,-0.012144252319227566,0.0,0.0
HK,1995,U,3,10,11,450,6.212221973983105,"[1.7096805137202738e-05, 8.317050813874548e-05]","[1e-05, 1e-05]",-0.012095908803695982,100.0,100.0,97,0.0,3.072964139113924e-05,6.593744398163505e-07,-1.6793525027841372e-18,1.6521098217726892e-10,-0.012106371874159035,0.0,0.0
HK,1995,U,4,1,12,462,11.741812955006026,"[0.00030000000000000003, 0.003]","[0.0002929031948627973, 0.0029268294918612546]",4.230888155599435,74.03508771929825,89.82456140350877,97,0.0,4.14346499473686,7.18098754201781,4.3500527280771746e-13,0.4750000188748042,-0.018929494296511015,0.0,0.0
HK,1995,U,4,2,12,474,6.565535496978555,"[0.0002929031948627973, 0.0029268294918612546]","[0.0002723074641843674, 0.0027144804065905464]",0.46149036784966785,99.82456140350877,99.82456140350877,97,0.0,0.009259053823920263,0.00874347567552014,1.585392147371655e-17,0.4750000188748042,-0.019510485976934434,0.0,0.0
HK,1995,U,4,3,12,486,6.558941057999618,"[0.0002723074641843674, 0.0027144804065905464]","[0.0002402288615824086, 0.0023837389521772475]",0.45502064873774845,100.0,100.0,97,0.0,0.000704792953655442,7.600662014883852e-06,2.4995908965267873e-17,0.4750000188748042,-0.020216838146249458,0.0,0.0
HK,1995,U,4,4,12,498,6.692367553012446,"[0.0002402288615824086, 0.0023837389521772475]","[0.00019980746418436736, 0.0019669804065905465]",0.4543806115786235,100.0,100.0,97,0.0,0.0004116736023037267,4.1244363779206296e-05,6.94778731702946e-15,0.4750000188748042,-0.020770384992162386,0.0,0.0
HK,1995,U,4,5,12,510,6.537264025013428,"[0.00019980746418436736, 0.0019669804065905465]","[0.00015499999999999997, 0.001505]",0.4539815957347552,100.0,100.0,97,0.0,0.0006093455625215682,8.952993934681815e-05,1.1505799909249998e-18,0.4750000188748042,-0.02125138392051061,0.0,0.0
HK,1995,U,4,6,12,522,6.536772507010028,"[0.00015499999999999997, 0.001505]","[0.00011019253581563262, 0.0010430195934094538]",-0.02049071784131229,100.0,100.0,97,0.0,0.0029456081243347163,8.258766558385162e-05,3.764904925545923e-16,2.119565775904005e-11,-0.021500116338332497,0.0,0.0
HK,1995,U,4,7,12,534,6.69232141203247,"[0.00011019253581563262, 0.0010430195934094538]","[6.97711384175914e-05, 0.000626261047822753]",-0.02193876914680004,100.0,100.0,97,0.0,0.00012312572751937978,8.786375553904158e-06,1.8050766143110428e-18,1.1701032949004736e-12,-0.021982739989956226,0.0,0.0
HK,1995,U,4,8,12,546,6.541181951004546,"[6.97711384175914e-05, 0.000626261047822753]","[3.769253581563263e-05, 0.0002955195934094538]",-0.02217341385160883,100.0,100.0,97,0.0,0.00014081190336886115,1.2488146145332262e-06,6.8723820651102026e-18,1.6449226438011765e-12,-0.02222076691687107,0.0,0.0
HK,1995,U,4,9,12,558,6.7506313000340015,"[3.769253581563263e-05, 0.0002955195934094538]","[1.7096805137202738e-05, 8.317050813874548e-05]",-0.022196399047970772,100.0,100.0,97,0.0,0.0001544953435121954,5.227108446189307e-05,6.16897048738198e-17,1.0754589614810696e-11,-0.02226532114048799,0.0,0.0
HK,1995,U,4,10,12,570,6.757277032011189,"[1.7096805137202738e-05, 8.317050813874548e-05]","[1e-05, 1e-05]",-0.022240894380956888,100.0,100.0,97,0.0,0.000707634862353738,1.0428761124744076e-05,1.5951212304460548e-17,3.8063486807311765e-12,-0.022480248535672823,0.0,0.0
HK,1995,U,5,1,16,586,14.787688522948883,"[0.00030000000000000003, 0.003]","[0.0002929031948627973, 0.0029268294918612546]",59.935402028262615,71.04194857916103,91.74560216508796,97,0.0,6.672204285743646,12.603921027184697,1.9086315093611446e-14,53.53375199157745,-0.0237253675237298,0.0,0.0
HK,1995,U,5,2,16,602,8.27747506002197,"[0.0002929031948627973, 0.0029268294918612546]","[0.0002723074641843674, 0.0027144804065905464]",53.52392667531967,99.45872801082544,99.45872801082544,97,0.0,0.022059576691390248,0.022469769999020173,3.2395306832187385e-17,53.53375178575516,-0.024668252002447842,0.0,0.0
HK,1995,U,5,3,16,618,8.126972181955352,"[0.0002723074641843674, 0.0027144804065905464]","[0.0002402288615824086, 0.0023837389521772475]",53.515456676483154,99.45872801082544,99.45872801082544,97,0.0,0.009929985221276638,0.012308409020934719,2.1011008931430057e-17,53.533751487731934,-0.025707332789897917,0.0,0.0
HK,1995,U,5,4,16,634,8.08128794998629,"[0.0002402288615824086, 0.0023837389521772475]","[0.00019980746418436736, 0.0019669804065905465]",53.51740038394928,99.45872801082544,99.45872801082544,97,0.0,0.014922979475159082,0.014864517476041783,1.1149469350323002e-16,53.53375196456909,-0.026280973665416242,0.0,0.0
HK,1995,U,5,5,16,650,8.078671352006495,"[0.00019980746418436736, 0.0019669804065905465]","[0.00015499999999999997, 0.001505]",53.50926446914673,99.86468200270636,99.86468200270636,97,0.0,0.004500339854530466,0.0029045357255768067,5.485435446073281e-17,53.533750772476196,-0.02695425804704428,0.0,0.0
HK,1995,U,5,6,16,666,8.193710153980646,"[0.00015499999999999997, 0.001505]","[0.00011019253581563262, 0.0010430195934094538]",-0.026398652349598706,100.0,100.0,97,0.0,0.0030160935743879236,0.0008425267928089397,1.96419648419616e-16,2.2377271662281187e-14,-0.02768485862761736,0.0,0.0
HK,1995,U,5,7,16,682,8.13715212000534,"[0.00011019253581563262, 0.0010430195934094538]","[6.97711384175914e-05, 0.000626261047822753]",-0.02553875622106716,99.86468200270636,99.86468200270636,97,0.0,0.005412910338236543,0.0023450047322342016,1.0154978332003421e-16,1.179492926294305e-13,-0.0281247278675437,0.0,0.0
HK,1995,U,5,8,16,698,8.253425834001973,"[6.97711384175914e-05, 0.000626261047822753]","[3.769253581563263e-05, 0.0002955195934094538]",-0.027420958736911416,100.0,100.0,97,0.0,0.002211493497270567,0.00073484357771747,3.37891423031554e-16,7.328307574843894e-14,-0.02840307019650936,0.0,0.0
HK,1995,U,5,9,16,714,8.32717095897533,"[3.769253581563263e-05, 0.0002955195934094538]","[1.7096805137202738e-05, 8.317050813874548e-05]",-0.027763023506850004,100.0,100.0,97,0.0,0.0017924202575159143,0.00032463686869732555,7.410986595276486e-17,1.536280748501209e-13,-0.028468708880245688,0.0,0.0
HK,1995,U,5,10,16,730,8.14652066299459,"[1.7096805137202738e-05, 8.317050813874548e-05]","[1e-05, 1e-05]",-0.02810364554170519,100.0,100.0,97,0.0,0.0013943080048193224,0.00019976768538754186,2.7938301856336484e-16,1.1679240355459393e-13,-0.028635003976523875,0.0,0.0
HK,1995,U,6,1,1,731,1.6602664209785871,"[0.00030000000000000003, 0.003]","[0.0002929031948627973, 0.0029268294918612546]",324.93536376953125,0.0,37.93103448275862,97,0.0,33.372108459472656,71.5141830444336,1.2045827490591698e-14,290.0,-0.026735854148864747,0.0,0.0
HK,1995,U,6,2,1,732,0.8317372290184721,"[0.0002929031948627973, 0.0029268294918612546]","[0.0002723074641843674, 0.0027144804065905464]",313.9263610839844,0.0,55.172413793103445,97,0.0,23.37588119506836,48.48513412475586,7.878312734718555e-15,290.0,-0.027317294478416444,0.0,0.0
HK,1995,U,6,3,1,733,0.8128879819996655,"[0.0002723074641843674, 0.0027144804065905464]","[0.0002402288615824086, 0.0023837389521772475]",303.52801513671875,0.0,62.06896551724138,97,0.0,14.017332077026367,26.648866653442383,5.287097494565459e-15,290.0,-0.02738027274608612,0.0,0.0
HK,1995,U,6,4,1,734,0.8067286510486156,"[0.0002402288615824086, 0.0023837389521772475]","[0.00019980746418436736, 0.0019669804065905465]",294.0997314453125,27.586206896551722,82.75862068965517,97,0.0,5.428043842315674,6.952195644378662,5.139563498098368e-14,290.0,-0.027016812562942506,0.0,0.0
HK,1995,U,6,5,1,735,0.8107649469748139,"[0.00019980746418436736, 0.0019669804065905465]","[0.00015499999999999997, 0.001505]",290.54864501953125,89.65517241379311,93.10344827586206,97,0.0,1.3887242078781128,0.33858367800712585,6.277702526379363e-15,290.0,-0.027136656641960147,0.0,0.0
HK,1995,U,6,6,1,736,0.7886786560411565,"[0.00015499999999999997, 0.001505]","[0.00011019253581563262, 0.0010430195934094538]",0.24712198972702026,89.65517241379311,89.65517241379311,97,0.0,0.5082672238349915,0.3155093789100647,1.40235502666361e-16,1.303159659955149e-15,-0.02747023403644562,0.0,0.0
HK,1995,U,6,7,1,737,0.8011233119759709,"[0.00011019253581563262, 0.0010430195934094538]","[6.97711384175914e-05, 0.000626261047822753]",0.1306733936071396,89.65517241379311,89.65517241379311,97,0.0,0.22969818115234375,0.2432090789079666,7.590896985660634e-16,8.771156611892157e-15,-0.02696235179901123,0.0,0.0
HK,1995,U,6,8,1,738,0.8077775940182619,"[6.97711384175914e-05, 0.000626261047822753]","[3.769253581563263e-05, 0.0002955195934094538]",0.12655848264694214,89.65517241379311,89.65517241379311,97,0.0,0.2180328071117401,0.24399296939373016,2.409675062551496e-16,2.1804398361185452e-15,-0.027450102567672732,0.0,0.0
HK,1995,U,6,9,1,739,0.802732826967258,"[3.769253581563263e-05, 0.0002955195934094538]","[1.7096805137202738e-05, 8.317050813874548e-05]",0.13816022872924805,89.65517241379311,89.65517241379311,97,0.0,0.2554348409175873,0.24244049191474915,6.725975629002609e-17,9.564948032697368e-16,-0.027798214554786684,0.0,0.0
HK,1995,U,6,10,1,740,0.8102528640301898,"[1.7096805137202738e-05, 8.317050813874548e-05]","[1e-05, 1e-05]",0.11048867553472519,93.10344827586206,93.10344827586206,97,0.0,0.19928613305091858,0.21293088793754578,2.8670310318170474e-16,5.2645189843234484e-15,-0.026917004585266115,0.0,0.0
HK,1995,U,7,1,3,743,3.690136062039528,"[0.00030000000000000003, 0.003]","[0.0002929031948627973, 0.0029268294918612546]",30.516313751538593,22.55639097744361,45.11278195488722,97,0.0,9.959516207377115,20.39980512857437,8.027765401983336e-14,20.42333447933197,-0.026795654495557153,0.0,0.0
HK,1995,U,7,2,3,746,2.0124074749764986,"[0.0002929031948627973, 0.0029268294918612546]","[0.0002723074641843674, 0.0027144804065905464]",20.70295588175456,95.48872180451127,95.48872180451127,97,0.0,0.25810353457927704,0.6615629692872366,4.42921181676823e-16,20.42333475748698,-0.026934524377187092,0.0,0.0
HK,1995,U,7,3,3,749,1.9863020689808764,"[0.0002723074641843674, 0.0027144804065905464]","[0.0002402288615824086, 0.0023837389521772475]",20.735474904378254,95.48872180451127,95.48872180451127,97,0.0,0.29480016728242237,0.7234809100627899,5.3354805525256616e-17,20.4233341217041,-0.027286173899968468,0.0,0.0
HK,1995,U,7,4,3,752,1.983722185017541,"[0.0002402288615824086, 0.0023837389521772475]","[0.00019980746418436736, 0.0019669804065905465]",20.544555346171062,96.2406015037594,96.2406015037594,97,0.0,0.14111626396576563,0.304616196701924,8.805368819122417e-17,20.4233341217041,-0.02735630174477895,0.0,0.0
HK,1995,U,7,5,3,755,2.079933342000004,"[0.00019980746418436736, 0.0019669804065905465]","[0.00015499999999999997, 0.001505]",20.4802303314209,95.48872180451127,95.48872180451127,97,0.0,0.1041694146891435,0.1486035411556562,2.2769286458045832e-15,20.42333475748698,-0.027362545331319172,0.0,0.0
HK,1995,U,7,6,3,758,2.1349170089815743,"[0.00015499999999999997, 0.001505]","[0.00011019253581563262, 0.0010430195934094538]",0.007834257557988167,97.74436090225564,97.74436090225564,97,0.0,0.05539927010734876,0.050990830486019455,3.560224249357726e-15,2.7083224607255403e-13,-0.027629109223683678,0.0,0.0
HK,1995,U,7,7,3,761,2.008535139961168,"[0.00011019253581563262, 0.0010430195934094538]","[6.97711384175914e-05, 0.000626261047822753]",0.005300736675659816,97.74436090225564,97.74436090225564,97,0.0,0.04171779938042164,0.058097400392095246,9.386306521437801e-16,5.98996646916546e-14,-0.027970998485883077,0.0,0.0
HK,1995,U,7,8,3,764,2.0631703860126436,"[6.97711384175914e-05, 0.000626261047822753]","[3.769253581563263e-05, 0.0002955195934094538]",-0.009820218198001385,98.49624060150376,98.49624060150376,97,0.0,0.024754148597518604,0.028577689702312153,1.487135551382658e-15,1.0734299815685427e-13,-0.027597498893737794,0.0,0.0
HK,1995,U,7,9,3,767,2.032161644019652,"[3.769253581563263e-05, 0.0002955195934094538]","[1.7096805137202738e-05, 8.317050813874548e-05]",-0.012898439851899942,98.49624060150376,98.49624060150376,97,0.0,0.02624817192554474,0.018029586412012577,2.169005879535717e-15,1.0206936298043599e-13,-0.02765769263108572,0.0,0.0
HK,1995,U,7,10,3,770,2.095222914009355,"[1.7096805137202738e-05, 8.317050813874548e-05]","[1e-05, 1e-05]",-0.009215541804830233,99.24812030075188,99.24812030075188,97,0.0,0.034640056236336626,0.020687572270010907,5.74578266146023e-16,2.1469922555662307e-14,-0.02765808304150899,0.0,0.0
HK,1995,U,8,1,7,777,7.18733105197316,"[0.00030000000000000003, 0.003]","[0.0002929031948627973, 0.0029268294918612546]",43.388704436165945,50.798722044728436,93.29073482428115,97,0.0,7.148464638739824,14.723423385759816,3.039437489940376e-11,36.125715255737305,-0.027640000837189815,0.0,0.0
HK,1995,U,8,2,7,784,3.933086093980819,"[0.0002929031948627973, 0.0029268294918612546]","[0.0002723074641843674, 0.0027144804065905464]",36.10925946916853,99.04153354632588,99.04153354632588,97,0.0,0.014216135472192295,0.019893409833977267,7.410728319228168e-09,36.125715664454866,-0.027826949528285436,0.0,0.0
HK,1995,U,8,3,7,791,3.776704633026384,"[0.0002723074641843674, 0.0027144804065905464]","[0.0002402288615824086, 0.0023837389521772475]",36.107521725552424,99.68051118210863,99.68051118210863,97,0.0,0.007079495117068291,0.023335532159243094,1.3101362027341191e-13,36.1257153238569,-0.028331072841371815,0.0,0.0
HK,1995,U,8,4,7,798,3.971910762018524,"[0.0002402288615824086, 0.0023837389521772475]","[0.00019980746418436736, 0.0019669804065905465]",36.10590744018555,99.36102236421725,99.36102236421725,97,0.0,0.016278735079270388,0.01020656606384104,2.0939015996888992e-12,36.125715664454866,-0.028636581131390167,0.0,0.0
HK,1995,U,8,5,7,805,3.924608502013143,"[0.00019980746418436736, 0.0019669804065905465]","[0.00015499999999999997, 0.001505]",36.09945896693638,100.0,100.0,97,0.0,0.00429171063504847,0.0031648578793205422,6.153816306794802e-13,36.12571593693325,-0.028742011104311266,0.0,0.0
HK,1995,U,8,6,7,812,3.9626067419885658,"[0.00015499999999999997, 0.001505]","[0.00011019253581563262, 0.0010430195934094538]",-0.02841419859656266,100.0,100.0,97,0.0,0.0011998065414705447,0.0007682261344988157,4.1398857924585646e-13,1.384533003613353e-10,-0.029070209179605757,0.0,0.0
HK,1995,U,8,7,7,819,3.978733818978071,"[0.00011019253581563262, 0.0010430195934094538]","[6.97711384175914e-05, 0.000626261047822753]",-0.0289017382477011,100.0,100.0,97,0.0,0.0005885449125863877,0.000211703806469034,6.223155840801366e-13,7.817130129752692e-11,-0.029168487020901277,0.0,0.0
HK,1995,U,8,8,7,826,4.020885640988126,"[6.97711384175914e-05, 0.000626261047822753]","[3.769253581563263e-05, 0.0002955195934094538]",-0.028941843126501356,100.0,100.0,97,0.0,0.0011466496133445097,0.0004909264376432734,2.187938418827119e-12,1.720070476110103e-10,-0.029487701824733197,0.0,0.0
HK,1995,U,8,9,7,833,3.9562341250129975,"[3.769253581563263e-05, 0.0002955195934094538]","[1.7096805137202738e-05, 8.317050813874548e-05]",-0.029139207942145213,100.0,100.0,97,0.0,0.0007002470041957817,0.00022966844387285943,1.8102984998481164e-12,9.835807418693757e-11,-0.029449178917067394,0.0,0.0
HK,1995,U,8,10,7,840,3.986236408993136,"[1.7096805137202738e-05, 8.317050813874548e-05]","[1e-05, 1e-05]",-0.02877530748290675,100.0,100.0,97,0.0,0.0015921258974620806,0.0007320313302443537,3.2865017278094747e-13,4.0836174201525624e-11,-0.02955002614430019,0.0,0.0
HK,1995,U,9,1,19,859,18.109801226004492,"[0.00030000000000000003, 0.003]","[0.0002929031948627973, 0.0029268294918612546]",3.9840694163974963,83.646408839779,96.79558011049724,97,0.0,4.071093225572871,6.537876322265028,6.764766982284276e-13,0.4763158089236209,-0.028569709156688893,0.0,0.0
HK,1995,U,9,2,19,878,10.120580625953153,"[0.0002929031948627973, 0.0029268294918612546]","[0.0002723074641843674, 0.0027144804065905464]",0.4545609778479526,99.55801104972376,99.55801104972376,97,0.0,0.008301191540483973,0.01582097112718896,1.3425896196859397e-13,0.4763158089236209,-0.029795551770611814,0.0,0.0
HK,1995,U,9,3,19,897,10.08656648703618,"[0.0002723074641843674, 0.0027144804065905464]","[0.0002402288615824086, 0.0023837389521772475]",0.44880613214091253,99.77900552486187,99.77900552486187,97,0.0,0.003219840927876679,0.00617190109608744,1.3285458054662103e-13,0.4763158089236209,-0.03064025640487671,0.0,0.0
HK,1995,U,9,4,19,916,9.99197103397455,"[0.0002402288615824086, 0.0023837389521772475]","[0.00019980746418436736, 0.0019669804065905465]",0.44684253711449473,99.88950276243094,99.88950276243094,97,0.0,0.0023181326626064746,0.0038146677847850554,3.414921165119836e-14,0.4763158089236209,-0.03151754078112151,0.0,0.0
HK,1995,U,9,5,19,935,9.946118060033768,"[0.00019980746418436736, 0.0019669804065905465]","[0.00015499999999999997, 0.001505]",0.44432518043016134,100.0,100.0,97,0.0,0.0006149558635355023,0.0005131944510235611,6.998814540178262e-15,0.4763158089236209,-0.03236667372678456,0.0,0.0
HK,1995,U,9,6,19,954,10.32627749099629,"[0.00015499999999999997, 0.001505]","[0.00011019253581563262, 0.0010430195934094538]",-0.03261515596195271,100.0,100.0,97,0.0,0.00040275180177367904,0.00023402756448233144,8.943634651566598e-14,8.723575865900976e-12,-0.032827414964374746,0.0,0.0
HK,1995,U,9,7,19,973,10.137172101996839,"[0.00011019253581563262, 0.0010430195934094538]","[6.97711384175914e-05, 0.000626261047822753]",-0.033028506330753625,100.0,100.0,97,0.0,0.0003999066707604614,0.00028138743427438096,1.6598107413585956e-13,9.995218684170445e-12,-0.03325560312522085,0.0,0.0
HK,1995,U,9,8,19,992,10.681771975010633,"[6.97711384175914e-05, 0.000626261047822753]","[3.769253581563263e-05, 0.0002955195934094538]",-0.03351626819685886,100.0,100.0,97,0.0,0.00021061626294364318,9.61446628360519e-05,3.0463484089951507e-13,1.8869886461758178e-11,-0.033618520906097016,0.0,0.0
HK,1995,U,9,9,19,1011,10.114331221033353,"[3.769253581563263e-05, 0.0002955195934094538]","[1.7096805137202738e-05, 8.317050813874548e-05]",-0.03370653308535877,100.0,100.0,97,0.0,0.000256173964053711,0.0001329959034735925,5.597501177275453e-14,6.117130171306602e-12,-0.03383625557548122,0.0,0.0
HK,1995,U,9,10,19,1030,10.055988504027482,"[1.7096805137202738e-05, 8.317050813874548e-05]","[1e-05, 1e-05]",-0.03358830080220574,100.0,100.0,97,0.0,0.0004800669927422668,0.00026739079160171587,3.909730340876073e-14,3.751488776532323e-12,-0.03383745284456956,0.0,0.0
HK,1995,U,10,1,16,1046,14.834151464980096,"[0.00030000000000000003, 0.003]","[0.0002929031948627973, 0.0029268294918612546]",17.05179056711495,73.47480106100795,92.83819628647215,97,0.0,4.5369435940774565,11.611653099989326,4.747646418352539e-18,11.710000485181808,-0.0410755543038249,0.0,0.0
HK,1995,U,10,2,16,1062,8.653411096020136,"[0.0002929031948627973, 0.0029268294918612546]","[0.0002723074641843674, 0.0027144804065905464]",11.711312521249056,98.14323607427056,98.14323607427056,97,0.0,0.042867256065619586,0.08736257948183201,1.7886480914628825e-19,11.710000395774841,-0.04209822379052639,0.0,0.0
HK,1995,U,10,3,16,1078,8.12758724897867,"[0.0002723074641843674, 0.0027144804065905464]","[0.0002402288615824086, 0.0023837389521772475]",11.676852885633707,99.60212201591511,99.60212201591511,97,0.0,0.019711946184543194,0.010025956931713154,6.937104290422573e-19,11.710000544786453,-0.043060271628201016,0.0,0.0
HK,1995,U,10,4,16,1094,8.374418561987113,"[0.0002402288615824086, 0.0023837389521772475]","[0.00019980746418436736, 0.0019669804065905465]",11.670958852395415,99.86737400530504,99.86737400530504,97,0.0,0.006674662308796542,0.007994024723302573,8.585462647294566e-19,11.710000336170197,-0.043931463733315475,0.0,0.0
HK,1995,U,10,5,16,1110,8.59084029798396,"[0.00019980746418436736, 0.0019669804065905465]","[0.00015499999999999997, 0.001505]",11.6748878788203,99.60212201591511,99.60212201591511,97,0.0,0.013458310192618228,0.015179763692117376,3.696876856096044e-19,11.710000485181808,-0.04465855788439513,0.0,0.0
HK,1995,U,10,6,16,1126,8.406174925970845,"[0.00015499999999999997, 0.001505]","[0.00011019253581563262, 0.0010430195934094538]",-0.04099252540618181,99.73474801061008,99.73474801061008,97,0.0,0.007311466275496059,0.005355715920700277,2.943483350248255e-18,5.431471173701948e-17,-0.045214918255805966,0.0,0.0
HK,1995,U,10,7,16,1142,8.192405903013423,"[0.00011019253581563262, 0.0010430195934094538]","[6.97711384175914e-05, 0.000626261047822753]",-0.04254548507742584,99.60212201591511,99.60212201591511,97,0.0,0.00521052407566458,0.004077520508189991,2.5182739590114625e-19,2.216888255213259e-17,-0.04564149938523769,0.0,0.0
HK,1995,U,10,8,16,1158,8.23349459801102,"[6.97711384175914e-05, 0.000626261047822753]","[3.769253581563263e-05, 0.0002955195934094538]",-0.04363119741901755,99.86737400530504,99.86737400530504,97,0.0,0.00405894813593477,0.002996894953867013,1.2045205861939347e-18,4.774349687555824e-17,-0.045983145199716094,0.0,0.0
HK,1995,U,10,9,16,1174,8.204551458009519,"[3.769253581563263e-05, 0.0002955195934094538]","[1.7096805137202738e-05, 8.317050813874548e-05]",-0.04377461294643581,99.86737400530504,99.86737400530504,97,0.0,0.003980867946665967,0.0028949757042937563,3.5109397014592983e-19,1.0631318517734793e-17,-0.04606656059622764,0.0,0.0
HK,1995,U,10,10,16,1190,8.270840088021941,"[1.7096805137202738e-05, 8.317050813874548e-05]","[1e-05, 1e-05]",-0.044153497787192464,99.86737400530504,99.86737400530504,97,0.0,0.003799819816777017,0.0024638630839035613,2.4917244019695295e-18,3.623235059501941e-17,-0.04624139033257962,0.0,0.0
HK,1995,U,11,1,28,1218,26.038499341986608,"[0.00030000000000000003, 0.003]","[0.0002929031948627973, 0.0029268294918612546]",33.179809402142254,77.45398773006134,83.97239263803681,97,0.0,2.7533007500959292,6.661118312992455,1.8253283658179426e-11,30.07892962864467,-0.03725997975894383,0.0,0.0
HK,1995,U,11,2,28,1246,14.664419952954631,"[0.0002929031948627973, 0.0029268294918612546]","[0.0002723074641843674, 0.0027144804065905464]",30.05580945685506,100.0,100.0,97,0.0,0.04573916297938142,0.000526183466027825,1.8802688285919285e-14,30.078929631571686,-0.03854197306292397,0.0,0.0
HK,1995,U,11,3,28,1274,14.228554302011617,"[0.0002723074641843674, 0.0027144804065905464]","[0.0002402288615824086, 0.0023837389521772475]",30.043115012347698,100.0,100.0,97,0.0,0.011651208424674613,0.00018340778374132633,1.8278486519383643e-15,30.078929614541785,-0.039759778231382374,0.0,0.0
HK,1995,U,11,4,28,1302,14.188012966013048,"[0.0002402288615824086, 0.0023837389521772475]","[0.00019980746418436736, 0.0019669804065905465]",30.041098316599214,100.0,100.0,97,0.0,0.009861470948505615,0.00015527332653216978,6.452094712904998e-16,30.07892969969128,-0.04117041613374437,0.0,0.0
HK,1995,U,11,5,28,1330,14.608213454019278,"[0.00019980746418436736, 0.0019669804065905465]","[0.00015499999999999997, 0.001505]",30.039114475250244,100.0,100.0,97,0.0,0.006516213204512107,0.0001279893664626489,2.9769235870899363e-15,30.07892976488386,-0.04202972427010536,0.0,0.0
HK,1995,U,11,6,28,1358,14.328594891005196,"[0.00015499999999999997, 0.001505]","[0.00011019253581563262, 0.0010430195934094538]",-0.04099889538650002,100.0,100.0,97,0.0,0.005335802216515211,4.564785663165237e-05,2.5704612268848003e-15,1.2234520756227587e-10,-0.04279271119407246,0.0,0.0
