class_id,dataset,final_recall,first_recall,first_task,maximum_forgetting,method,seed,signed_forgetting
5,HK,0.0,0.0,10,0.0,G.J,1993,0.0
20,HK,0.2878787878787879,0.3484848484848485,10,0.06060606060606061,G.J,1993,0.06060606060606061
5,HK,0.0,0.0,10,0.0,G.J1,1993,0.0
20,HK,0.21212121212121213,0.24242424242424243,10,0.030303030303030304,G.J1,1993,0.030303030303030304
5,HK,0.0,0.0,10,0.0,G.Z,1993,0.0
20,HK,0.0,0.0,10,0.0,G.Z,1993,0.0
5,HK,0.0,0.0,10,0.0,G.L,1993,0.0
20,HK,0.2878787878787879,0.30303030303030304,10,0.015151515151515138,G.L,1993,0.015151515151515138
5,HK,0.0,0.0,10,0.0,G.R,1993,0.0
20,HK,0.2878787878787879,0.3484848484848485,10,0.06060606060606061,G.R,1993,0.06060606060606061
5,HK,0.0,0.0,10,0.0,G.R-no-gate,1993,0.0
20,HK,0.2878787878787879,0.3333333333333333,10,0.045454545454545414,G.R-no-gate,1993,0.045454545454545414
5,HK,0.0,0.0,10,0.0,G.R-identity,1993,0.0
20,HK,0.2878787878787879,0.3484848484848485,10,0.06060606060606061,G.R-identity,1993,0.06060606060606061
5,HK,0.0,0.0,10,0.0,G.R-zero-prior,1993,0.0
20,HK,0.2878787878787879,0.3484848484848485,10,0.06060606060606061,G.R-zero-prior,1993,0.06060606060606061
5,HK,0.0,0.0,10,0.0,G.L-permute,1993,0.0
20,HK,0.3181818181818182,0.3787878787878788,10,0.06060606060606061,G.L-permute,1993,0.06060606060606061
5,HK,0.0,0.0,10,0.0,G.template-0,1993,0.0
20,HK,0.0,0.0,10,0.0,G.template-0,1993,0.0
5,HK,0.0,0.0,10,0.0,G.template-1,1993,0.0
20,HK,0.0,0.0,10,0.0,G.template-1,1993,0.0
5,HK,0.0,0.0,10,0.0,P,1993,0.0
20,HK,0.16666666666666666,0.22727272727272727,10,0.06060606060606061,P,1993,0.06060606060606061
5,HK,0.0,0.0,10,0.0,F,1993,0.0
20,HK,0.16666666666666666,0.24242424242424243,10,0.07575757575757577,F,1993,0.07575757575757577
5,HK,0.0,0.0,10,0.0,F2,1993,0.0
20,HK,0.10606060606060606,0.10606060606060606,10,0.0,F2,1993,0.0
10,HK,0.7866666666666666,0.7866666666666666,11,0.0,G.V,1993,0.0
7,HK,1.0,1.0,11,0.0,G.V,1993,0.0
1,HK,0.8495575221238938,0.8495575221238938,11,0.0,G.V,1993,0.0
10,HK,0.7666666666666667,0.7666666666666667,11,0.0,G.J,1993,0.0
7,HK,1.0,1.0,11,0.0,G.J,1993,0.0
1,HK,0.9292035398230089,0.9292035398230089,11,0.0,G.J,1993,0.0
10,HK,0.7666666666666667,0.7666666666666667,11,0.0,G.J1,1993,0.0
7,HK,1.0,1.0,11,0.0,G.J1,1993,0.0
1,HK,0.911504424778761,0.911504424778761,11,0.0,G.J1,1993,0.0
10,HK,0.0,0.0,11,0.0,G.Z,1993,0.0
7,HK,0.0,0.0,11,0.0,G.Z,1993,0.0
1,HK,0.0,0.0,11,0.0,G.Z,1993,0.0
10,HK,0.72,0.72,11,0.0,G.L,1993,0.0
7,HK,1.0,1.0,11,0.0,G.L,1993,0.0
1,HK,0.9380530973451328,0.9380530973451328,11,0.0,G.L,1993,0.0
10,HK,0.7666666666666667,0.7666666666666667,11,0.0,G.R,1993,0.0
7,HK,1.0,1.0,11,0.0,G.R,1993,0.0
1,HK,0.9292035398230089,0.9292035398230089,11,0.0,G.R,1993,0.0
10,HK,0.7733333333333333,0.7733333333333333,11,0.0,G.R-no-gate,1993,0.0
7,HK,1.0,1.0,11,0.0,G.R-no-gate,1993,0.0
1,HK,0.9292035398230089,0.9292035398230089,11,0.0,G.R-no-gate,1993,0.0
10,HK,0.7666666666666667,0.7666666666666667,11,0.0,G.R-identity,1993,0.0
7,HK,1.0,1.0,11,0.0,G.R-identity,1993,0.0
1,HK,0.9292035398230089,0.9292035398230089,11,0.0,G.R-identity,1993,0.0
10,HK,0.7666666666666667,0.7666666666666667,11,0.0,G.R-zero-prior,1993,0.0
7,HK,1.0,1.0,11,0.0,G.R-zero-prior,1993,0.0
1,HK,0.9292035398230089,0.9292035398230089,11,0.0,G.R-zero-prior,1993,0.0
10,HK,0.7866666666666666,0.7866666666666666,11,0.0,G.L-permute,1993,0.0
7,HK,1.0,1.0,11,0.0,G.L-permute,1993,0.0
1,HK,0.9380530973451328,0.9380530973451328,11,0.0,G.L-permute,1993,0.0
10,HK,0.0,0.0,11,0.0,G.template-0,1993,0.0
7,HK,0.0,0.0,11,0.0,G.template-0,1993,0.0
1,HK,0.0,0.0,11,0.0,G.template-0,1993,0.0
10,HK,0.0,0.0,11,0.0,G.template-1,1993,0.0
7,HK,0.0,0.0,11,0.0,G.template-1,1993,0.0
1,HK,0.0,0.0,11,0.0,G.template-1,1993,0.0
10,HK,0.7866666666666666,0.7866666666666666,11,0.0,P,1993,0.0
7,HK,1.0,1.0,11,0.0,P,1993,0.0
1,HK,0.9469026548672567,0.9469026548672567,11,0.0,P,1993,0.0
10,HK,0.7933333333333333,0.7933333333333333,11,0.0,F,1993,0.0
7,HK,1.0,1.0,11,0.0,F,1993,0.0
1,HK,0.9469026548672567,0.9469026548672567,11,0.0,F,1993,0.0
10,HK,0.7533333333333333,0.7533333333333333,11,0.0,F2,1993,0.0
7,HK,1.0,1.0,11,0.0,F2,1993,0.0
1,HK,0.9203539823008849,0.9203539823008849,11,0.0,F2,1993,0.0
22,HK,0.8095238095238095,1.0,1,0.19047619047619047,G.V,1994,0.19047619047619047
16,HK,0.625,1.0,1,0.375,G.V,1994,0.375
22,HK,0.8095238095238095,1.0,1,0.19047619047619047,G.J,1994,0.19047619047619047
16,HK,0.25,1.0,1,0.75,G.J,1994,0.75
22,HK,0.8095238095238095,1.0,1,0.19047619047619047,G.J1,1994,0.19047619047619047
16,HK,0.25,1.0,1,0.75,G.J1,1994,0.75
22,HK,0.0,0.14285714285714285,1,0.14285714285714285,G.Z,1994,0.14285714285714285
16,HK,0.0,0.875,1,0.875,G.Z,1994,0.875
22,HK,0.8095238095238095,1.0,1,0.19047619047619047,G.L,1994,0.19047619047619047
16,HK,0.25,1.0,1,0.75,G.L,1994,0.75
22,HK,0.8095238095238095,1.0,1,0.19047619047619047,G.R,1994,0.19047619047619047
16,HK,0.25,1.0,1,0.75,G.R,1994,0.75
22,HK,0.8095238095238095,1.0,1,0.19047619047619047,G.R-no-gate,1994,0.19047619047619047
16,HK,0.25,1.0,1,0.75,G.R-no-gate,1994,0.75
22,HK,0.8095238095238095,1.0,1,0.19047619047619047,G.R-identity,1994,0.19047619047619047
16,HK,0.25,1.0,1,0.75,G.R-identity,1994,0.75
22,HK,0.8095238095238095,1.0,1,0.19047619047619047,G.R-zero-prior,1994,0.19047619047619047
16,HK,0.25,1.0,1,0.75,G.R-zero-prior,1994,0.75
22,HK,0.8095238095238095,1.0,1,0.19047619047619047,G.L-permute,1994,0.19047619047619047
16,HK,0.25,1.0,1,0.75,G.L-permute,1994,0.75
22,HK,0.0,0.6190476190476191,1,0.6190476190476191,G.template-0,1994,0.6190476190476191
16,HK,0.0,0.5,1,0.5,G.template-0,1994,0.5
22,HK,0.0,0.0,1,0.0,G.template-1,1994,0.0
16,HK,0.0,0.875,1,0.875,G.template-1,1994,0.875
22,HK,0.7619047619047619,1.0,1,0.23809523809523814,P,1994,0.23809523809523814
16,HK,0.375,1.0,1,0.625,P,1994,0.625
22,HK,0.7619047619047619,1.0,1,0.23809523809523814,F,1994,0.23809523809523814
16,HK,0.375,1.0,1,0.625,F,1994,0.625
22,HK,0.7619047619047619,1.0,1,0.23809523809523814,F2,1994,0.23809523809523814
16,HK,0.25,1.0,1,0.75,F2,1994,0.75
12,HK,0.7560975609756098,0.7560975609756098,2,0.0,G.V,1994,0.0
13,HK,0.95625,0.9625,2,0.012499999999999956,G.V,1994,0.006249999999999978
12,HK,0.7804878048780488,0.9024390243902439,2,0.12195121951219512,G.J,1994,0.12195121951219512
13,HK,0.95625,0.975,2,0.02499999999999991,G.J,1994,0.018749999999999933
12,HK,0.7804878048780488,0.8780487804878049,2,0.09756097560975607,G.J1,1994,0.09756097560975607
13,HK,0.95625,0.98125,2,0.02499999999999991,G.J1,1994,0.02499999999999991
12,HK,0.0,0.36585365853658536,2,0.36585365853658536,G.Z,1994,0.36585365853658536
13,HK,0.00625,0.0125,2,0.00625,G.Z,1994,0.00625
12,HK,0.7804878048780488,0.9024390243902439,2,0.12195121951219512,G.L,1994,0.12195121951219512
13,HK,0.95625,0.96875,2,0.018749999999999933,G.L,1994,0.012499999999999956
12,HK,0.7804878048780488,0.9024390243902439,2,0.12195121951219512,G.R,1994,0.12195121951219512
13,HK,0.95625,0.975,2,0.02499999999999991,G.R,1994,0.018749999999999933
12,HK,0.7804878048780488,0.9024390243902439,2,0.12195121951219512,G.R-no-gate,1994,0.12195121951219512
13,HK,0.95625,0.975,2,0.02499999999999991,G.R-no-gate,1994,0.018749999999999933
12,HK,0.7804878048780488,0.9024390243902439,2,0.12195121951219512,G.R-identity,1994,0.12195121951219512
13,HK,0.95625,0.975,2,0.02499999999999991,G.R-identity,1994,0.018749999999999933
12,HK,0.7804878048780488,0.9024390243902439,2,0.12195121951219512,G.R-zero-prior,1994,0.12195121951219512
13,HK,0.95625,0.975,2,0.02499999999999991,G.R-zero-prior,1994,0.018749999999999933
12,HK,0.8536585365853658,0.9024390243902439,2,0.04878048780487809,G.L-permute,1994,0.04878048780487809
13,HK,0.95625,0.975,2,0.03125,G.L-permute,1994,0.018749999999999933
12,HK,0.0,0.21951219512195122,2,0.21951219512195122,G.template-0,1994,0.21951219512195122
13,HK,0.00625,0.025,2,0.018750000000000003,G.template-0,1994,0.018750000000000003
12,HK,0.0,0.5121951219512195,2,0.5121951219512195,G.template-1,1994,0.5121951219512195
13,HK,0.00625,0.01875,2,0.012499999999999999,G.template-1,1994,0.012499999999999999
12,HK,0.8292682926829268,0.9024390243902439,2,0.07317073170731714,P,1994,0.07317073170731714
13,HK,0.94375,0.975,2,0.03125,P,1994,0.03125
12,HK,0.8292682926829268,0.9024390243902439,2,0.07317073170731714,F,1994,0.07317073170731714
13,HK,0.95,0.96875,2,0.025000000000000022,F,1994,0.018750000000000044
12,HK,0.8048780487804879,0.8780487804878049,2,0.07317073170731703,F2,1994,0.07317073170731703
13,HK,0.9375,0.975,2,0.03749999999999998,F2,1994,0.03749999999999998
21,HK,0.0,0.75,3,0.75,G.V,1994,0.75
4,HK,0.8424242424242424,0.9939393939393939,3,0.1575757575757576,G.V,1994,0.1515151515151515
21,HK,0.0,0.25,3,0.25,G.J,1994,0.25
4,HK,0.8666666666666667,1.0,3,0.1333333333333333,G.J,1994,0.1333333333333333
21,HK,0.0,0.25,3,0.25,G.J1,1994,0.25
4,HK,0.8727272727272727,1.0,3,0.12727272727272732,G.J1,1994,0.12727272727272732
21,HK,0.0,0.0,3,0.0,G.Z,1994,0.0
4,HK,0.09696969696969697,0.1393939393939394,3,0.042424242424242434,G.Z,1994,0.042424242424242434
21,HK,0.0,0.25,3,0.25,G.L,1994,0.25
4,HK,0.896969696969697,1.0,3,0.10303030303030303,G.L,1994,0.10303030303030303
21,HK,0.0,0.25,3,0.25,G.R,1994,0.25
4,HK,0.8666666666666667,1.0,3,0.1333333333333333,G.R,1994,0.1333333333333333
21,HK,0.0,0.25,3,0.25,G.R-no-gate,1994,0.25
4,HK,0.8666666666666667,1.0,3,0.1333333333333333,G.R-no-gate,1994,0.1333333333333333
21,HK,0.0,0.25,3,0.25,G.R-identity,1994,0.25
4,HK,0.8666666666666667,1.0,3,0.1333333333333333,G.R-identity,1994,0.1333333333333333
21,HK,0.0,0.25,3,0.25,G.R-zero-prior,1994,0.25
4,HK,0.8666666666666667,1.0,3,0.1333333333333333,G.R-zero-prior,1994,0.1333333333333333
21,HK,0.0,0.25,3,0.25,G.L-permute,1994,0.25
4,HK,0.8484848484848485,1.0,3,0.1515151515151515,G.L-permute,1994,0.1515151515151515
21,HK,0.0,0.0,3,0.0,G.template-0,1994,0.0
4,HK,0.20606060606060606,0.4,3,0.19393939393939397,G.template-0,1994,0.19393939393939397
21,HK,0.0,0.0,3,0.0,G.template-1,1994,0.0
4,HK,0.06666666666666667,0.09696969696969697,3,0.030303030303030304,G.template-1,1994,0.030303030303030304
21,HK,0.0,0.25,3,0.25,P,1994,0.25
4,HK,0.8727272727272727,1.0,3,0.12727272727272732,P,1994,0.12727272727272732
21,HK,0.0,0.25,3,0.25,F,1994,0.25
4,HK,0.8666666666666667,1.0,3,0.1333333333333333,F,1994,0.1333333333333333
21,HK,0.25,0.25,3,0.0,F2,1994,0.0
4,HK,0.8787878787878788,1.0,3,0.12121212121212122,F2,1994,0.12121212121212122
19,HK,0.0,0.5,4,0.5,G.V,1994,0.5
17,HK,0.6,1.0,4,0.4,G.V,1994,0.4
19,HK,0.0,0.0,4,0.0,G.J,1994,0.0
17,HK,0.8,1.0,4,0.19999999999999996,G.J,1994,0.19999999999999996
19,HK,0.0,0.0,4,0.0,G.J1,1994,0.0
17,HK,0.8,1.0,4,0.19999999999999996,G.J1,1994,0.19999999999999996
19,HK,0.0,0.0,4,0.0,G.Z,1994,0.0
17,HK,0.4,0.4,4,0.0,G.Z,1994,0.0
19,HK,0.0,0.0,4,0.0,G.L,1994,0.0
17,HK,0.8,1.0,4,0.19999999999999996,G.L,1994,0.19999999999999996
19,HK,0.0,0.0,4,0.0,G.R,1994,0.0
17,HK,0.8,1.0,4,0.19999999999999996,G.R,1994,0.19999999999999996
19,HK,0.0,0.0,4,0.0,G.R-no-gate,1994,0.0
17,HK,0.8,1.0,4,0.19999999999999996,G.R-no-gate,1994,0.19999999999999996
19,HK,0.0,0.0,4,0.0,G.R-identity,1994,0.0
17,HK,0.8,1.0,4,0.19999999999999996,G.R-identity,1994,0.19999999999999996
19,HK,0.0,0.0,4,0.0,G.R-zero-prior,1994,0.0
17,HK,0.8,1.0,4,0.19999999999999996,G.R-zero-prior,1994,0.19999999999999996
19,HK,0.0,0.0,4,0.0,G.L-permute,1994,0.0
17,HK,0.8,1.0,4,0.19999999999999996,G.L-permute,1994,0.19999999999999996
19,HK,0.0,0.0,4,0.0,G.template-0,1994,0.0
17,HK,0.4,0.6,4,0.19999999999999996,G.template-0,1994,0.19999999999999996
19,HK,0.0,0.0,4,0.0,G.template-1,1994,0.0
17,HK,0.2,0.4,4,0.2,G.template-1,1994,0.2
19,HK,0.0,0.0,4,0.0,P,1994,0.0
17,HK,0.6,0.8,4,0.20000000000000007,P,1994,0.20000000000000007
19,HK,0.0,0.0,4,0.0,F,1994,0.0
17,HK,0.6,0.8,4,0.20000000000000007,F,1994,0.20000000000000007
19,HK,0.0,0.0,4,0.0,F2,1994,0.0
17,HK,0.6,0.8,4,0.20000000000000007,F2,1994,0.20000000000000007
6,HK,0.0,0.0,5,0.0,G.V,1994,0.0
11,HK,0.16393442622950818,0.5573770491803278,5,0.39344262295081966,G.V,1994,0.39344262295081966
6,HK,0.0,0.0,5,0.0,G.J,1994,0.0
11,HK,0.2786885245901639,0.639344262295082,5,0.3770491803278688,G.J,1994,0.3606557377049181
6,HK,0.0,0.0,5,0.0,G.J1,1994,0.0
11,HK,0.2786885245901639,0.6229508196721312,5,0.34426229508196726,G.J1,1994,0.34426229508196726
6,HK,0.0,0.0,5,0.0,G.Z,1994,0.0
11,HK,0.639344262295082,0.9344262295081968,5,0.29508196721311475,G.Z,1994,0.29508196721311475
6,HK,0.0,0.0,5,0.0,G.L,1994,0.0
11,HK,0.4098360655737705,0.6721311475409836,5,0.29508196721311475,G.L,1994,0.2622950819672131
6,HK,0.0,0.0,5,0.0,G.R,1994,0.0
11,HK,0.2786885245901639,0.639344262295082,5,0.3770491803278688,G.R,1994,0.3606557377049181
6,HK,0.0,0.0,5,0.0,G.R-no-gate,1994,0.0
11,HK,0.2786885245901639,0.639344262295082,5,0.3770491803278688,G.R-no-gate,1994,0.3606557377049181
6,HK,0.0,0.0,5,0.0,G.R-identity,1994,0.0
11,HK,0.2786885245901639,0.639344262295082,5,0.3770491803278688,G.R-identity,1994,0.3606557377049181
6,HK,0.0,0.0,5,0.0,G.R-zero-prior,1994,0.0
11,HK,0.2786885245901639,0.639344262295082,5,0.3770491803278688,G.R-zero-prior,1994,0.3606557377049181
6,HK,0.0,0.0,5,0.0,G.L-permute,1994,0.0
11,HK,0.2459016393442623,0.6229508196721312,5,0.40983606557377045,G.L-permute,1994,0.3770491803278689
6,HK,0.0,0.0,5,0.0,G.template-0,1994,0.0
11,HK,0.5737704918032787,0.9508196721311475,5,0.3770491803278688,G.template-0,1994,0.3770491803278688
6,HK,0.0,0.0,5,0.0,G.template-1,1994,0.0
11,HK,0.8360655737704918,0.9672131147540983,5,0.13114754098360648,G.template-1,1994,0.13114754098360648
6,HK,0.0,0.0,5,0.0,P,1994,0.0
11,HK,0.22950819672131148,0.6065573770491803,5,0.3770491803278688,P,1994,0.3770491803278688
6,HK,0.0,0.0,5,0.0,F,1994,0.0
11,HK,0.22950819672131148,0.6229508196721312,5,0.39344262295081966,F,1994,0.39344262295081966
6,HK,0.0,0.0,5,0.0,F2,1994,0.0
11,HK,0.2459016393442623,0.5737704918032787,5,0.32786885245901637,F2,1994,0.32786885245901637
3,HK,0.7643312101910829,0.7515923566878981,6,0.0,G.V,1994,-0.01273885350318471
15,HK,1.0,1.0,6,0.0,G.V,1994,0.0
3,HK,0.8598726114649682,0.8535031847133758,6,0.006369426751592355,G.J,1994,-0.006369426751592355
15,HK,0.991869918699187,1.0,6,0.008130081300813052,G.J,1994,0.008130081300813052
3,HK,0.821656050955414,0.8407643312101911,6,0.019108280254777066,G.J1,1994,0.019108280254777066
15,HK,0.991869918699187,1.0,6,0.008130081300813052,G.J1,1994,0.008130081300813052
3,HK,0.0,0.006369426751592357,6,0.006369426751592357,G.Z,1994,0.006369426751592357
15,HK,0.008130081300813009,0.024390243902439025,6,0.016260162601626015,G.Z,1994,0.016260162601626015
3,HK,0.8089171974522293,0.8343949044585988,6,0.02547770700636942,G.L,1994,0.02547770700636942
15,HK,0.991869918699187,1.0,6,0.008130081300813052,G.L,1994,0.008130081300813052
3,HK,0.8598726114649682,0.8535031847133758,6,0.006369426751592355,G.R,1994,-0.006369426751592355
15,HK,0.991869918699187,1.0,6,0.008130081300813052,G.R,1994,0.008130081300813052
3,HK,0.8598726114649682,0.8535031847133758,6,0.006369426751592355,G.R-no-gate,1994,-0.006369426751592355
15,HK,0.991869918699187,1.0,6,0.008130081300813052,G.R-no-gate,1994,0.008130081300813052
3,HK,0.8598726114649682,0.8535031847133758,6,0.006369426751592355,G.R-identity,1994,-0.006369426751592355
15,HK,0.991869918699187,1.0,6,0.008130081300813052,G.R-identity,1994,0.008130081300813052
3,HK,0.8598726114649682,0.8535031847133758,6,0.006369426751592355,G.R-zero-prior,1994,-0.006369426751592355
15,HK,0.991869918699187,1.0,6,0.008130081300813052,G.R-zero-prior,1994,0.008130081300813052
3,HK,0.8535031847133758,0.8662420382165605,6,0.03821656050955413,G.L-permute,1994,0.01273885350318471
15,HK,0.991869918699187,1.0,6,0.008130081300813052,G.L-permute,1994,0.008130081300813052
3,HK,0.0,0.006369426751592357,6,0.006369426751592357,G.template-0,1994,0.006369426751592357
15,HK,0.04878048780487805,0.07317073170731707,6,0.02439024390243902,G.template-0,1994,0.02439024390243902
3,HK,0.006369426751592357,0.006369426751592357,6,0.0,G.template-1,1994,0.0
15,HK,0.008130081300813009,0.016260162601626018,6,0.008130081300813009,G.template-1,1994,0.008130081300813009
3,HK,0.821656050955414,0.8726114649681529,6,0.05095541401273884,P,1994,0.05095541401273884
15,HK,0.991869918699187,1.0,6,0.008130081300813052,P,1994,0.008130081300813052
3,HK,0.8152866242038217,0.8598726114649682,6,0.05095541401273884,F,1994,0.04458598726114649
15,HK,0.991869918699187,1.0,6,0.008130081300813052,F,1994,0.008130081300813052
3,HK,0.7770700636942676,0.821656050955414,6,0.04458598726114649,F2,1994,0.04458598726114649
15,HK,0.991869918699187,1.0,6,0.008130081300813052,F2,1994,0.008130081300813052
0,HK,0.42857142857142855,0.2857142857142857,7,0.0,G.V,1994,-0.14285714285714285
9,HK,0.9817073170731707,0.9878048780487805,7,0.0060975609756097615,G.V,1994,0.0060975609756097615
0,HK,0.5714285714285714,0.5714285714285714,7,0.0,G.J,1994,0.0
9,HK,0.9939024390243902,0.9939024390243902,7,0.0,G.J,1994,0.0
0,HK,0.7142857142857143,0.5714285714285714,7,0.0,G.J1,1994,-0.1428571428571429
9,HK,0.9939024390243902,0.9939024390243902,7,0.0,G.J1,1994,0.0
0,HK,0.0,0.0,7,0.0,G.Z,1994,0.0
9,HK,0.0,0.012195121951219513,7,0.012195121951219513,G.Z,1994,0.012195121951219513
0,HK,0.5714285714285714,0.5714285714285714,7,0.0,G.L,1994,0.0
9,HK,0.9939024390243902,0.9939024390243902,7,0.0,G.L,1994,0.0
0,HK,0.5714285714285714,0.5714285714285714,7,0.0,G.R,1994,0.0
9,HK,0.9939024390243902,0.9939024390243902,7,0.0,G.R,1994,0.0
0,HK,0.7142857142857143,0.5714285714285714,7,0.0,G.R-no-gate,1994,-0.1428571428571429
9,HK,0.9939024390243902,0.9939024390243902,7,0.0,G.R-no-gate,1994,0.0
0,HK,0.5714285714285714,0.5714285714285714,7,0.0,G.R-identity,1994,0.0
9,HK,0.9939024390243902,0.9939024390243902,7,0.0,G.R-identity,1994,0.0
0,HK,0.5714285714285714,0.5714285714285714,7,0.0,G.R-zero-prior,1994,0.0
9,HK,0.9939024390243902,0.9939024390243902,7,0.0,G.R-zero-prior,1994,0.0
0,HK,0.5714285714285714,0.5714285714285714,7,0.0,G.L-permute,1994,0.0
9,HK,0.9939024390243902,0.9939024390243902,7,0.0,G.L-permute,1994,0.0
0,HK,0.0,0.0,7,0.0,G.template-0,1994,0.0
9,HK,0.0,0.0,7,0.0,G.template-0,1994,0.0
0,HK,0.0,0.0,7,0.0,G.template-1,1994,0.0
9,HK,0.0,0.012195121951219513,7,0.012195121951219513,G.template-1,1994,0.012195121951219513
0,HK,0.7142857142857143,0.7142857142857143,7,0.0,P,1994,0.0
9,HK,0.9878048780487805,0.9878048780487805,7,0.0,P,1994,0.0
0,HK,0.7142857142857143,0.7142857142857143,7,0.0,F,1994,0.0
9,HK,0.9878048780487805,0.9878048780487805,7,0.0,F,1994,0.0
0,HK,0.7142857142857143,0.7142857142857143,7,0.0,F2,1994,0.0
9,HK,0.9817073170731707,0.9878048780487805,7,0.0060975609756097615,F2,1994,0.0060975609756097615
5,HK,0.0,1.0,8,1.0,G.V,1994,1.0
7,HK,1.0,1.0,8,0.0,G.V,1994,0.0
5,HK,0.0,1.0,8,1.0,G.J,1994,1.0
7,HK,1.0,1.0,8,0.0,G.J,1994,0.0
5,HK,0.0,1.0,8,1.0,G.J1,1994,1.0
7,HK,1.0,1.0,8,0.0,G.J1,1994,0.0
5,HK,0.0,0.0,8,0.0,G.Z,1994,0.0
7,HK,0.0,0.0,8,0.0,G.Z,1994,0.0
5,HK,0.0,1.0,8,1.0,G.L,1994,1.0
7,HK,1.0,1.0,8,0.0,G.L,1994,0.0
5,HK,0.0,1.0,8,1.0,G.R,1994,1.0
7,HK,1.0,1.0,8,0.0,G.R,1994,0.0
5,HK,0.0,1.0,8,1.0,G.R-no-gate,1994,1.0
7,HK,1.0,1.0,8,0.0,G.R-no-gate,1994,0.0
5,HK,0.0,1.0,8,1.0,G.R-identity,1994,1.0
7,HK,1.0,1.0,8,0.0,G.R-identity,1994,0.0
5,HK,0.0,1.0,8,1.0,G.R-zero-prior,1994,1.0
7,HK,1.0,1.0,8,0.0,G.R-zero-prior,1994,0.0
5,HK,0.0,1.0,8,1.0,G.L-permute,1994,1.0
7,HK,1.0,1.0,8,0.0,G.L-permute,1994,0.0
5,HK,0.0,0.0,8,0.0,G.template-0,1994,0.0
7,HK,0.0,0.0,8,0.0,G.template-0,1994,0.0
5,HK,0.0,0.0,8,0.0,G.template-1,1994,0.0
7,HK,0.0,0.0,8,0.0,G.template-1,1994,0.0
5,HK,0.0,1.0,8,1.0,P,1994,1.0
7,HK,1.0,1.0,8,0.0,P,1994,0.0
5,HK,0.0,1.0,8,1.0,F,1994,1.0
7,HK,1.0,1.0,8,0.0,F,1994,0.0
5,HK,0.0,1.0,8,1.0,F2,1994,1.0
7,HK,1.0,1.0,8,0.0,F2,1994,0.0
18,HK,0.15151515151515152,0.2727272727272727,9,0.12121212121212119,G.V,1994,0.12121212121212119
1,HK,0.8495575221238938,1.0,9,0.1504424778761062,G.V,1994,0.1504424778761062
18,HK,0.42424242424242425,0.5454545454545454,9,0.12121212121212116,G.J,1994,0.12121212121212116
1,HK,0.9292035398230089,1.0,9,0.07079646017699115,G.J,1994,0.07079646017699115
18,HK,0.30303030303030304,0.3939393939393939,9,0.09090909090909088,G.J1,1994,0.09090909090909088
1,HK,0.911504424778761,1.0,9,0.08849557522123896,G.J1,1994,0.08849557522123896
18,HK,0.0,0.0,9,0.0,G.Z,1994,0.0
1,HK,0.0,0.0,9,0.0,G.Z,1994,0.0
18,HK,0.42424242424242425,0.5454545454545454,9,0.12121212121212116,G.L,1994,0.12121212121212116
1,HK,0.9469026548672567,1.0,9,0.053097345132743334,G.L,1994,0.053097345132743334
18,HK,0.42424242424242425,0.5454545454545454,9,0.12121212121212116,G.R,1994,0.12121212121212116
1,HK,0.9292035398230089,1.0,9,0.07079646017699115,G.R,1994,0.07079646017699115
18,HK,0.42424242424242425,0.5151515151515151,9,0.09090909090909088,G.R-no-gate,1994,0.09090909090909088
1,HK,0.9292035398230089,1.0,9,0.07079646017699115,G.R-no-gate,1994,0.07079646017699115
18,HK,0.42424242424242425,0.5454545454545454,9,0.12121212121212116,G.R-identity,1994,0.12121212121212116
1,HK,0.9292035398230089,1.0,9,0.07079646017699115,G.R-identity,1994,0.07079646017699115
18,HK,0.42424242424242425,0.5454545454545454,9,0.12121212121212116,G.R-zero-prior,1994,0.12121212121212116
1,HK,0.9292035398230089,1.0,9,0.07079646017699115,G.R-zero-prior,1994,0.07079646017699115
18,HK,0.45454545454545453,0.5757575757575758,9,0.12121212121212127,G.L-permute,1994,0.12121212121212127
1,HK,0.9380530973451328,1.0,9,0.06194690265486724,G.L-permute,1994,0.06194690265486724
18,HK,0.0,0.0,9,0.0,G.template-0,1994,0.0
1,HK,0.0,0.0,9,0.0,G.template-0,1994,0.0
18,HK,0.0,0.0,9,0.0,G.template-1,1994,0.0
1,HK,0.0,0.0,9,0.0,G.template-1,1994,0.0
18,HK,0.3333333333333333,0.5151515151515151,9,0.18181818181818182,P,1994,0.18181818181818182
1,HK,0.9469026548672567,0.9911504424778761,9,0.04424778761061943,P,1994,0.04424778761061943
18,HK,0.3333333333333333,0.48484848484848486,9,0.15151515151515155,F,1994,0.15151515151515155
1,HK,0.9380530973451328,0.9911504424778761,9,0.053097345132743334,F,1994,0.053097345132743334
18,HK,0.30303030303030304,0.42424242424242425,9,0.12121212121212122,F2,1994,0.12121212121212122
1,HK,0.9203539823008849,0.9911504424778761,9,0.07079646017699115,F2,1994,0.07079646017699115
10,HK,0.7866666666666666,0.7733333333333333,10,0.0,G.V,1994,-0.013333333333333308
14,HK,0.8166666666666667,0.8333333333333334,10,0.01666666666666672,G.V,1994,0.01666666666666672
10,HK,0.7666666666666667,0.7666666666666667,10,0.0,G.J,1994,0.0
14,HK,0.9666666666666667,0.9666666666666667,10,0.0,G.J,1994,0.0
10,HK,0.76,0.76,10,0.0,G.J1,1994,0.0
14,HK,0.95,0.95,10,0.0,G.J1,1994,0.0
10,HK,0.0,0.0,10,0.0,G.Z,1994,0.0
